q_x1_0,q_x1_1,q_x1_2,q_x1_3
0.00000000,-1940.09143066,637.65246582,-108.53659058
0.00000000,-1926.52441406,637.65246582,-162.80488586
0.00000000,-1953.65856934,678.35363770,-189.93902588
0.00000000,-1967.22570801,651.21954346,-176.37194824
0.00000000,-1926.52441406,691.92077637,-203.50610352
0.00000000,-1940.09143066,705.48779297,-203.50610352
0.00000000,-1926.52441406,664.78656006,-162.80488586
0.00000000,-1912.95727539,705.48779297,-230.64024353
0.00000000,-1926.52441406,651.21954346,-176.37194824
0.00000000,-1953.65856934,678.35363770,-176.37194824
0.00000000,-1953.65856934,705.48779297,-162.80488586
0.00000000,-1926.52441406,705.48779297,-176.37194824
0.00000000,-1926.52441406,691.92077637,-189.93902588
0.00000000,-1926.52441406,719.05487061,-162.80488586
0.00000000,-1967.22570801,664.78656006,-149.23780823
0.00000000,-1953.65856934,705.48779297,-149.23780823
0.00000000,-1967.22570801,678.35363770,-189.93902588
0.00000000,-1926.52441406,678.35363770,-135.67073059
0.00000000,-1912.95727539,691.92077637,-203.50610352
0.00000000,-1926.52441406,705.48779297,-176.37194824
0.00000000,-1953.65856934,664.78656006,-176.37194824
0.00000000,-1940.09143066,732.62194824,-162.80488586
0.00000000,-1940.09143066,691.92077637,-203.50610352
0.00000000,-1953.65856934,691.92077637,-176.37194824
0.00000000,-1953.65856934,705.48779297,-162.80488586
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1940.09143066,691.92077637,-189.93902588
0.00000000,-1940.09143066,705.48779297,-162.80488586
0.00000000,-1994.35986328,705.48779297,-189.93902588
0.00000000,-1926.52441406,705.48779297,-162.80488586
0.00000000,-1967.22570801,678.35363770,-217.07318115
0.00000000,-1926.52441406,678.35363770,-189.93902588
0.00000000,-1967.22570801,732.62194824,-162.80488586
0.00000000,-1967.22570801,651.21954346,-162.80488586
0.00000000,-1967.22570801,678.35363770,-176.37194824
0.00000000,-1926.52441406,705.48779297,-162.80488586
0.00000000,-1912.95727539,719.05487061,-149.23780823
0.00000000,-1912.95727539,705.48779297,-189.93902588
0.00000000,-1899.39038086,705.48779297,-176.37194824
0.00000000,-1926.52441406,651.21954346,-217.07318115
0.00000000,-1885.82312012,691.92077637,-122.10366058
0.00000000,-1912.95727539,691.92077637,-162.80488586
0.00000000,-1994.35986328,651.21954346,-176.37194824
0.00000000,-1953.65856934,691.92077637,-176.37194824
0.00000000,-1899.39038086,678.35363770,-176.37194824
0.00000000,-1912.95727539,691.92077637,-135.67073059
0.00000000,-1912.95727539,651.21954346,-162.80488586
0.00000000,-1926.52441406,705.48779297,-162.80488586
0.00000000,-1926.52441406,678.35363770,-162.80488586
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1912.95727539,691.92077637,-203.50610352
0.00000000,-1899.39038086,664.78656006,-162.80488586
0.00000000,-1953.65856934,664.78656006,-135.67073059
0.00000000,-1912.95727539,678.35363770,-162.80488586
0.00000000,-1926.52441406,691.92077637,-189.93902588
0.00000000,-1953.65856934,678.35363770,-149.23780823
0.00000000,-1926.52441406,705.48779297,-135.67073059
0.00000000,-1899.39038086,732.62194824,-162.80488586
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1953.65856934,705.48779297,-189.93902588
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1912.95727539,705.48779297,-149.23780823
0.00000000,-1926.52441406,746.18902588,-149.23780823
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1967.22570801,664.78656006,-149.23780823
0.00000000,-1940.09143066,759.75610352,-189.93902588
0.00000000,-1912.95727539,746.18902588,-203.50610352
0.00000000,-1980.79272461,691.92077637,-189.93902588
0.00000000,-1926.52441406,705.48779297,-176.37194824
0.00000000,-1940.09143066,719.05487061,-203.50610352
0.00000000,-1926.52441406,732.62194824,-149.23780823
0.00000000,-1926.52441406,719.05487061,-176.37194824
0.00000000,-1940.09143066,664.78656006,-149.23780823
0.00000000,-1953.65856934,678.35363770,-203.50610352
0.00000000,-1912.95727539,678.35363770,-189.93902588
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1926.52441406,705.48779297,-122.10366058
0.00000000,-1912.95727539,705.48779297,-176.37194824
0.00000000,-1953.65856934,664.78656006,-176.37194824
0.00000000,-1953.65856934,691.92077637,-217.07318115
0.00000000,-1967.22570801,691.92077637,-135.67073059
0.00000000,-1953.65856934,773.32318115,-189.93902588
0.00000000,-1926.52441406,691.92077637,-176.37194824
0.00000000,-1940.09143066,678.35363770,-203.50610352
0.00000000,-1940.09143066,678.35363770,-203.50610352
0.00000000,-1953.65856934,664.78656006,-176.37194824
0.00000000,-1926.52441406,705.48779297,-176.37194824
0.00000000,-1899.39038086,624.08532715,-189.93902588
0.00000000,-1940.09143066,651.21954346,-203.50610352
0.00000000,-1953.65856934,691.92077637,-176.37194824
0.00000000,-1967.22570801,691.92077637,-217.07318115
0.00000000,-1912.95727539,651.21954346,-176.37194824
0.00000000,-1967.22570801,705.48779297,-162.80488586
0.00000000,-1912.95727539,664.78656006,-162.80488586
0.00000000,-1912.95727539,691.92077637,-176.37194824
0.00000000,-1980.79272461,678.35363770,-176.37194824
0.00000000,-1953.65856934,664.78656006,-203.50610352
0.00000000,-1926.52441406,691.92077637,-203.50610352
0.00000000,-1940.09143066,651.21954346,-189.93902588
0.00000000,-1953.65856934,664.78656006,-149.23780823
0.00000000,-1912.95727539,678.35363770,-149.23780823
0.00000000,-1926.52441406,664.78656006,-203.50610352
0.00000000,-1940.09143066,691.92077637,-162.80488586
0.00000000,-1926.52441406,719.05487061,-162.80488586
0.00000000,-1926.52441406,678.35363770,-203.50610352
0.00000000,-1926.52441406,678.35363770,-203.50610352
0.00000000,-1926.52441406,664.78656006,-189.93902588
0.00000000,-1940.09143066,705.48779297,-203.50610352
0.00000000,-1980.79272461,691.92077637,-189.93902588
0.00000000,-1926.52441406,719.05487061,-189.93902588
0.00000000,-1953.65856934,732.62194824,-176.37194824
0.00000000,-1899.39038086,678.35363770,-176.37194824
0.00000000,-1940.09143066,732.62194824,-176.37194824
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1967.22570801,705.48779297,-176.37194824
0.00000000,-1940.09143066,719.05487061,-108.53659058
0.00000000,-1953.65856934,678.35363770,-162.80488586
0.00000000,-1967.22570801,678.35363770,-149.23780823
0.00000000,-1926.52441406,691.92077637,-176.37194824
0.00000000,-1967.22570801,691.92077637,-189.93902588
0.00000000,-1940.09143066,678.35363770,-217.07318115
0.00000000,-1926.52441406,719.05487061,-189.93902588
0.00000000,-1926.52441406,678.35363770,-176.37194824
0.00000000,-1899.39038086,637.65246582,-176.37194824
0.00000000,-1940.09143066,732.62194824,-176.37194824
0.00000000,-1967.22570801,705.48779297,-189.93902588
0.00000000,-1953.65856934,678.35363770,-176.37194824
0.00000000,-1926.52441406,691.92077637,-230.64024353
0.00000000,-1967.22570801,664.78656006,-149.23780823
0.00000000,-1940.09143066,651.21954346,-162.80488586
0.00000000,-1967.22570801,732.62194824,-203.50610352
0.00000000,-1953.65856934,678.35363770,-162.80488586
0.00000000,-1953.65856934,719.05487061,-189.93902588
0.00000000,-1912.95727539,637.65246582,-149.23780823
0.00000000,-1926.52441406,678.35363770,-135.67073059
0.00000000,-1940.09143066,732.62194824,-203.50610352
0.00000000,-1940.09143066,664.78656006,-176.37194824
0.00000000,-1926.52441406,664.78656006,-149.23780823
0.00000000,-1926.52441406,651.21954346,-203.50610352
0.00000000,-1912.95727539,664.78656006,-189.93902588
0.00000000,-1967.22570801,678.35363770,-189.93902588
0.00000000,-1926.52441406,705.48779297,-149.23780823
0.00000000,-1912.95727539,664.78656006,-149.23780823
0.00000000,-1953.65856934,664.78656006,-189.93902588
0.00000000,-1967.22570801,705.48779297,-149.23780823
0.00000000,-1926.52441406,678.35363770,-162.80488586
0.00000000,-1912.95727539,705.48779297,-189.93902588
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1926.52441406,691.92077637,-149.23780823
0.00000000,-1953.65856934,705.48779297,-203.50610352
0.00000000,-1953.65856934,691.92077637,-149.23780823
0.00000000,-1912.95727539,678.35363770,-203.50610352
0.00000000,-1967.22570801,705.48779297,-230.64024353
0.00000000,-1940.09143066,678.35363770,-203.50610352
0.00000000,-1885.82312012,705.48779297,-176.37194824
0.00000000,-1940.09143066,651.21954346,-162.80488586
0.00000000,-1953.65856934,691.92077637,-149.23780823
0.00000000,-1967.22570801,705.48779297,-176.37194824
0.00000000,-1899.39038086,705.48779297,-189.93902588
0.00000000,-1912.95727539,719.05487061,-149.23780823
0.00000000,-1899.39038086,691.92077637,-230.64024353
0.00000000,-1940.09143066,732.62194824,-162.80488586
0.00000000,-1926.52441406,719.05487061,-162.80488586
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1967.22570801,664.78656006,-217.07318115
0.00000000,-1940.09143066,691.92077637,-203.50610352
0.00000000,-1912.95727539,691.92077637,-217.07318115
0.00000000,-1926.52441406,705.48779297,-217.07318115
0.00000000,-1940.09143066,705.48779297,-189.93902588
0.00000000,-1940.09143066,678.35363770,-176.37194824
0.00000000,-1926.52441406,678.35363770,-217.07318115
0.00000000,-1926.52441406,691.92077637,-230.64024353
0.00000000,-1940.09143066,691.92077637,-189.93902588
0.00000000,-1953.65856934,637.65246582,-162.80488586
0.00000000,-1953.65856934,651.21954346,-176.37194824
0.00000000,-1926.52441406,678.35363770,-203.50610352
0.00000000,-1953.65856934,678.35363770,-176.37194824
0.00000000,-1967.22570801,705.48779297,-176.37194824
0.00000000,-1899.39038086,691.92077637,-230.64024353
0.00000000,-1940.09143066,691.92077637,-135.67073059
0.00000000,-1912.95727539,691.92077637,-176.37194824
0.00000000,-1953.65856934,637.65246582,-162.80488586
0.00000000,-1940.09143066,678.35363770,-162.80488586
0.00000000,-1926.52441406,678.35363770,-176.37194824
0.00000000,-1953.65856934,705.48779297,-217.07318115
0.00000000,-1953.65856934,678.35363770,-203.50610352
0.00000000,-1953.65856934,678.35363770,-149.23780823
0.00000000,-1885.82312012,664.78656006,-176.37194824
0.00000000,-1912.95727539,746.18902588,-176.37194824
0.00000000,-1940.09143066,691.92077637,-149.23780823
0.00000000,-1926.52441406,705.48779297,-162.80488586
0.00000000,-1912.95727539,732.62194824,-162.80488586
0.00000000,-1940.09143066,678.35363770,-135.67073059
0.00000000,-1940.09143066,705.48779297,-189.93902588
0.00000000,-1926.52441406,691.92077637,-149.23780823
0.00000000,-1967.22570801,651.21954346,-149.23780823
0.00000000,-1967.22570801,651.21954346,-176.37194824
0.00000000,-1953.65856934,664.78656006,-162.80488586
0.00000000,-1940.09143066,719.05487061,-176.37194824
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1953.65856934,691.92077637,-162.80488586
0.00000000,-1967.22570801,732.62194824,-176.37194824
0.00000000,-1940.09143066,691.92077637,-189.93902588
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1940.09143066,719.05487061,-203.50610352
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1926.52441406,691.92077637,-189.93902588
0.00000000,-1940.09143066,705.48779297,-135.67073059
0.00000000,-1940.09143066,691.92077637,-149.23780823
0.00000000,-1940.09143066,719.05487061,-162.80488586
0.00000000,-1967.22570801,732.62194824,-162.80488586
0.00000000,-1940.09143066,719.05487061,-135.67073059
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1899.39038086,664.78656006,-189.93902588
0.00000000,-1967.22570801,664.78656006,-176.37194824
0.00000000,-1953.65856934,719.05487061,-189.93902588
0.00000000,-1940.09143066,651.21954346,-189.93902588
0.00000000,-1953.65856934,705.48779297,-149.23780823
0.00000000,-1953.65856934,705.48779297,-189.93902588
0.00000000,-1940.09143066,651.21954346,-162.80488586
0.00000000,-1912.95727539,678.35363770,-189.93902588
0.00000000,-1940.09143066,651.21954346,-149.23780823
0.00000000,-1940.09143066,624.08532715,-203.50610352
0.00000000,-1953.65856934,732.62194824,-189.93902588
0.00000000,-1967.22570801,678.35363770,-149.23780823
0.00000000,-1912.95727539,691.92077637,-162.80488586
0.00000000,-1899.39038086,691.92077637,-149.23780823
0.00000000,-1912.95727539,705.48779297,-203.50610352
0.00000000,-1940.09143066,705.48779297,-122.10366058
0.00000000,-1940.09143066,664.78656006,-189.93902588
0.00000000,-1940.09143066,691.92077637,-162.80488586
0.00000000,-1926.52441406,719.05487061,-203.50610352
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1940.09143066,691.92077637,-176.37194824
0.00000000,-1953.65856934,678.35363770,-162.80488586
0.00000000,-1967.22570801,651.21954346,-162.80488586
0.00000000,-1926.52441406,719.05487061,-176.37194824
0.00000000,-1872.25622559,705.48779297,-189.93902588
0.00000000,-1967.22570801,705.48779297,-176.37194824
0.00000000,-1967.22570801,746.18902588,-162.80488586
0.00000000,-1940.09143066,705.48779297,-217.07318115
0.00000000,-1940.09143066,719.05487061,-217.07318115
0.00000000,-1953.65856934,678.35363770,-217.07318115
0.00000000,-1940.09143066,732.62194824,-203.50610352
0.00000000,-1967.22570801,691.92077637,-176.37194824
0.00000000,-1953.65856934,691.92077637,-203.50610352
0.00000000,-1926.52441406,651.21954346,-203.50610352
0.00000000,-1967.22570801,705.48779297,-162.80488586
0.00000000,-1940.09143066,664.78656006,-189.93902588
0.00000000,-1926.52441406,705.48779297,-149.23780823
0.00000000,-1953.65856934,719.05487061,-176.37194824
0.00000000,-1926.52441406,705.48779297,-203.50610352
0.00000000,-1953.65856934,705.48779297,-217.07318115
0.00000000,-1940.09143066,705.48779297,-189.93902588
0.00000000,-1953.65856934,691.92077637,-162.80488586
0.00000000,-1899.39038086,678.35363770,-244.20732117
0.00000000,-1912.95727539,732.62194824,-135.67073059
0.00000000,-1953.65856934,678.35363770,-135.67073059
0.00000000,-1953.65856934,678.35363770,-135.67073059
0.00000000,-1940.09143066,719.05487061,-149.23780823
0.00000000,-1940.09143066,651.21954346,-176.37194824
0.00000000,-1899.39038086,678.35363770,-162.80488586
0.00000000,-1940.09143066,691.92077637,-162.80488586
0.00000000,-1953.65856934,691.92077637,-189.93902588
0.00000000,-1926.52441406,705.48779297,-149.23780823
0.00000000,-1940.09143066,664.78656006,-176.37194824
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1912.95727539,705.48779297,-176.37194824
0.00000000,-1926.52441406,719.05487061,-149.23780823
0.00000000,-1980.79272461,691.92077637,-176.37194824
0.00000000,-1940.09143066,691.92077637,-149.23780823
0.00000000,-1926.52441406,664.78656006,-149.23780823
0.00000000,-1926.52441406,678.35363770,-189.93902588
0.00000000,-1967.22570801,678.35363770,-176.37194824
0.00000000,-1912.95727539,705.48779297,-189.93902588
0.00000000,-1912.95727539,691.92077637,-176.37194824
0.00000000,-1926.52441406,678.35363770,-94.96951294
0.00000000,-1967.22570801,678.35363770,-176.37194824
0.00000000,-1912.95727539,691.92077637,-135.67073059
0.00000000,-1953.65856934,678.35363770,-230.64024353
0.00000000,-1953.65856934,691.92077637,-162.80488586
0.00000000,-1926.52441406,691.92077637,-230.64024353
0.00000000,-1940.09143066,664.78656006,-230.64024353
0.00000000,-1940.09143066,691.92077637,-149.23780823
0.00000000,-1940.09143066,664.78656006,-189.93902588
0.00000000,-1912.95727539,705.48779297,-189.93902588
0.00000000,-1994.35986328,691.92077637,-135.67073059
0.00000000,-1953.65856934,691.92077637,-189.93902588
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1926.52441406,732.62194824,-189.93902588
0.00000000,-1953.65856934,637.65246582,-176.37194824
0.00000000,-1980.79272461,719.05487061,-176.37194824
0.00000000,-1912.95727539,691.92077637,-176.37194824
0.00000000,-1940.09143066,651.21954346,-162.80488586
0.00000000,-1926.52441406,664.78656006,-176.37194824
0.00000000,-1940.09143066,691.92077637,-189.93902588
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1926.52441406,678.35363770,-203.50610352
0.00000000,-1940.09143066,719.05487061,-217.07318115
0.00000000,-1940.09143066,705.48779297,-162.80488586
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1940.09143066,678.35363770,-203.50610352
0.00000000,-1912.95727539,705.48779297,-135.67073059
0.00000000,-1940.09143066,705.48779297,-230.64024353
0.00000000,-1912.95727539,705.48779297,-176.37194824
0.00000000,-1926.52441406,678.35363770,-149.23780823
0.00000000,-1926.52441406,691.92077637,-189.93902588
0.00000000,-1926.52441406,732.62194824,-162.80488586
0.00000000,-1994.35986328,678.35363770,-176.37194824
0.00000000,-1953.65856934,705.48779297,-203.50610352
0.00000000,-1899.39038086,719.05487061,-189.93902588
0.00000000,-1926.52441406,678.35363770,-149.23780823
0.00000000,-1926.52441406,691.92077637,-176.37194824
0.00000000,-1953.65856934,691.92077637,-244.20732117
0.00000000,-1940.09143066,678.35363770,-135.67073059
0.00000000,-1899.39038086,719.05487061,-189.93902588
0.00000000,-1899.39038086,691.92077637,-122.10366058
0.00000000,-1953.65856934,691.92077637,-176.37194824
0.00000000,-1940.09143066,746.18902588,-189.93902588
0.00000000,-1940.09143066,705.48779297,-149.23780823
0.00000000,-1912.95727539,691.92077637,-162.80488586
0.00000000,-1912.95727539,678.35363770,-162.80488586
0.00000000,-1926.52441406,678.35363770,-176.37194824
0.00000000,-1953.65856934,678.35363770,-122.10366058
0.00000000,-1940.09143066,719.05487061,-135.67073059
0.00000000,-1940.09143066,732.62194824,-203.50610352
0.00000000,-1940.09143066,637.65246582,-162.80488586
0.00000000,-1940.09143066,719.05487061,-176.37194824
0.00000000,-1926.52441406,705.48779297,-162.80488586
0.00000000,-1967.22570801,664.78656006,-162.80488586
0.00000000,-1967.22570801,651.21954346,-176.37194824
0.00000000,-1926.52441406,705.48779297,-176.37194824
0.00000000,-1940.09143066,691.92077637,-176.37194824
0.00000000,-1967.22570801,678.35363770,-189.93902588
0.00000000,-1926.52441406,664.78656006,-176.37194824
0.00000000,-1926.52441406,705.48779297,-203.50610352
0.00000000,-1953.65856934,691.92077637,-149.23780823
0.00000000,-1912.95727539,705.48779297,-176.37194824
0.00000000,-1912.95727539,719.05487061,-176.37194824
0.00000000,-1926.52441406,691.92077637,-203.50610352
0.00000000,-1967.22570801,705.48779297,-217.07318115
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1926.52441406,705.48779297,-189.93902588
0.00000000,-1912.95727539,719.05487061,-176.37194824
0.00000000,-1926.52441406,678.35363770,-176.37194824
0.00000000,-1980.79272461,691.92077637,-203.50610352
0.00000000,-1912.95727539,678.35363770,-189.93902588
0.00000000,-1953.65856934,691.92077637,-203.50610352
0.00000000,-1899.39038086,691.92077637,-203.50610352
0.00000000,-1953.65856934,678.35363770,-176.37194824
0.00000000,-1953.65856934,691.92077637,-176.37194824
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1953.65856934,664.78656006,-149.23780823
0.00000000,-1980.79272461,691.92077637,-149.23780823
0.00000000,-1940.09143066,719.05487061,-217.07318115
0.00000000,-1899.39038086,719.05487061,-162.80488586
0.00000000,-1940.09143066,705.48779297,-176.37194824
0.00000000,-1953.65856934,691.92077637,-162.80488586
0.00000000,-1912.95727539,746.18902588,-122.10366058
0.00000000,-1940.09143066,705.48779297,-162.80488586
0.00000000,-1926.52441406,678.35363770,-176.37194824
0.00000000,-1912.95727539,678.35363770,-162.80488586
0.00000000,-1899.39038086,705.48779297,-176.37194824
0.00000000,-1953.65856934,678.35363770,-149.23780823
0.00000000,-1912.95727539,705.48779297,-176.37194824
0.00000000,-1967.22570801,705.48779297,-149.23780823
0.00000000,-1926.52441406,732.62194824,-217.07318115
0.00000000,-1912.95727539,678.35363770,-149.23780823
0.00000000,-1912.95727539,664.78656006,-230.64024353
0.00000000,-1940.09143066,705.48779297,-149.23780823
0.00000000,-1912.95727539,678.35363770,-189.93902588
0.00000000,-1953.65856934,691.92077637,-203.50610352
0.00000000,-1912.95727539,719.05487061,-162.80488586
0.00000000,-1967.22570801,691.92077637,-162.80488586
0.00000000,-1926.52441406,691.92077637,-162.80488586
0.00000000,-1926.52441406,664.78656006,-217.07318115
0.00000000,-1967.22570801,678.35363770,-162.80488586
0.00000000,-1953.65856934,705.48779297,-176.37194824
0.00000000,-1912.95727539,691.92077637,-162.80488586
0.00000000,-1953.65856934,732.62194824,-135.67073059
0.00000000,-1912.95727539,664.78656006,-162.80488586
0.00000000,-1940.09143066,746.18902588,-149.23780823
0.00000000,-1940.09143066,691.92077637,-149.23780823
0.00000000,-1940.09143066,651.21954346,-203.50610352
0.00000000,-1940.09143066,691.92077637,-162.80488586
0.00000000,-1926.52441406,664.78656006,-176.37194824
0.00000000,-1940.09143066,705.48779297,-162.80488586
0.00000000,-1940.09143066,664.78656006,-162.80488586
0.00000000,-1940.09143066,678.35363770,-217.07318115
0.00000000,-1926.52441406,678.35363770,-162.80488586
0.00000000,-1912.95727539,678.35363770,-149.23780823
0.00000000,-1953.65856934,691.92077637,-149.23780823
0.00000000,-1926.52441406,719.05487061,-203.50610352
