Roll,Pitch
80.91448975,2.10116982
81.07664490,1.49788535
80.86254883,1.06317222
81.75753021,0.78407878
81.71765900,0.65171748
82.20269775,-0.08124913
81.06560516,0.47353402
81.32992554,0.87057018
81.23873138,0.72708517
80.65644073,1.28819084
81.16542053,1.33816636
80.95762634,1.36729085
80.84805298,1.28889263
81.24732208,1.17809117
78.55958557,1.50215304
79.72604370,1.44145477
79.00052643,1.11545360
80.15094757,1.20535588
79.75552368,1.05809951
80.02171326,1.53282487
77.32506561,1.50795329
78.81526184,1.36832190
77.37967682,1.31206644
77.41078949,0.74302930
78.09895325,1.20066631
78.21999359,1.24039543
78.69977570,0.80784339
75.67846680,1.94632483
78.11344147,1.69252694
78.04539490,1.70853961
77.19417572,2.06559634
76.64959717,1.64807200
76.71251678,1.00796163
77.61614990,1.05022240
78.31611633,1.32796597
77.99246979,1.69765258
79.19940186,0.74345613
78.92321014,1.28628707
79.22183990,0.71457422
78.24186707,1.42767739
78.95520782,1.09227073
78.31087494,1.20219290
78.39886475,0.55597997
78.93035126,0.82896894
78.40686798,1.06011140
78.97094727,0.97979587
78.68457031,1.12146997
78.69633484,1.32044947
78.88414001,1.14915764
79.20104218,0.77669752
78.89946747,1.26135421
78.10088348,1.37234211
77.83241272,1.30328393
77.28580475,1.19695365
77.04801941,1.10304248
77.33376312,1.19777596
77.33379364,1.89732003
78.06125641,1.19041979
77.63445282,1.27018940
77.72117615,1.32105052
78.84046936,0.71750689
78.27409363,1.73034620
78.98385620,1.45079029
77.87610626,0.72462821
78.50962830,0.72235173
77.79201508,1.20288813
77.97756195,0.95175606
78.25338745,0.69807428
77.52923584,0.85985518
77.93035889,1.31090224
77.59310913,0.96961075
77.59353638,1.08689523
77.11098480,1.18960631
77.03314209,1.26844823
78.00852203,0.83238822
77.98777008,1.13980162
77.49961090,1.05287111
77.58261108,1.14316201
77.44481659,1.02748799
76.64891815,1.44596791
76.86634827,1.35294950
77.06306458,1.38922679
76.96113586,1.33310020
77.07642365,1.28068686
76.76203918,0.86538410
76.92938232,1.53193152
77.19266510,0.88336015
77.04295349,1.59717751
77.28585815,-0.02711834
77.41493988,0.90906894
77.19367218,0.88907462
76.33602142,1.22799587
76.92655945,1.53882658
76.53907776,0.99755657
77.04527283,1.36066270
76.07060242,0.88803375
76.46031189,1.00121069
76.62977600,1.18963504
76.37953186,1.16653776
76.86833191,1.19614553
77.01217651,1.14573765
76.31913757,1.25205302
76.47084808,1.19358552
76.14986420,1.33190846
76.17090607,1.16260111
76.68763733,0.99916619
76.39098358,1.19556713
76.52895355,1.50159407
75.94717407,1.27719271
76.75283051,1.27900648
76.40103912,0.97169805
76.79779053,1.16973734
76.80758667,1.02845418
76.43248749,0.94973975
76.76834106,1.19744766
75.97108459,0.97379047
76.67196655,1.05777264
76.23535156,1.72542059
76.45797729,1.36827064
76.00431824,1.63373673
75.93054199,1.63892579
76.58235931,1.08575058
76.16720581,0.82873887
76.61653900,1.17061687
76.42208099,1.36056066
75.95013428,1.16206777
75.88472748,1.37416363
76.47231293,1.16351175
76.67702484,1.19045866
75.91903687,1.36510968
76.29768372,1.33408237
75.72486115,0.96357179
76.87847137,0.77849692
76.29638672,1.46867001
76.40348053,1.46933687
75.48081970,1.10386872
75.23540497,1.44209647
76.06591034,1.05401003
76.59077454,1.02549040
76.43888855,1.43824267
76.92182922,1.02842045
76.64768982,1.18560410
76.53804016,1.24511790
76.28324890,1.47005153
76.46166229,1.30719042
75.88358307,1.57986975
76.37027740,1.10983062
76.54322815,0.97373480
76.87094116,1.11547518
77.09801483,1.08316803
77.12894440,1.08061469
77.18981171,1.22555017
76.76083374,0.55085301
83.51364899,3.01824260
71.82540894,2.26767564
75.93164825,2.31286550
76.73984528,1.84731412
76.85781860,1.22208667
76.85147095,1.01040089
78.76956177,1.05129802
78.79317474,0.72956783
74.99407959,0.34739238
78.48645782,1.57120442
77.71495056,1.00324476
77.47564697,1.28913116
78.07942200,1.70923471
78.09051514,0.92184436
78.67675018,1.34710968
78.17910004,1.20401764
78.87410736,1.28543150
78.26879883,1.14267826
78.77511597,1.34555411
78.18367004,0.97902870
77.72163391,1.14605391
77.30337524,0.91498280
76.95057678,1.15889192
77.58364105,1.50420809
77.11449432,1.25490916
77.15223694,1.39179957
76.65562439,1.08445573
76.51125336,1.24497843
77.12885284,1.11052954
77.54966736,0.92180520
76.78975677,1.22053158
77.32763672,1.22866738
76.71007538,1.32711184
76.69592285,1.35872865
76.20675659,1.35391533
76.29888153,1.16613877
76.08625031,1.49429440
75.86386108,0.74710310
76.15481567,1.41097605
76.95847321,1.27562702
75.91704559,1.38463211
77.21717072,0.24015433
77.28810120,0.96702504
76.83713531,0.80697054
76.40517426,1.03084481
76.53626251,0.91123652
76.52616882,1.11333275
76.30545807,1.16558993
76.47650146,1.46759677
76.89841461,1.13837266
77.23512268,1.35562444
77.21586609,1.61736870
77.40511322,1.14123929
77.47290802,1.47645020
77.23417664,1.19909883
77.04196930,1.08779359
77.61689758,1.44220734
77.78285980,1.17604434
77.63442993,1.05341756
77.49258423,1.17650402
77.28337860,1.60896611
77.71430206,0.95224172
78.19919586,1.03814471
78.16049194,1.23070943
78.35805511,1.31689215
78.23206329,1.22919130
78.67073822,1.20313203
79.15730286,1.09192824
78.57743835,1.25931525
78.45557404,1.42238677
78.46653748,1.22839355
78.32096863,1.25941873
78.03108215,1.03543174
77.51200867,1.28544796
77.45806122,1.34039700
77.67728424,1.17792928
77.78951263,1.28616941
77.53977203,1.10681927
78.08295441,1.14417636
77.45605469,1.14431393
77.30778503,1.50334430
77.38980865,1.30236351
77.42214203,0.97185683
76.86413574,1.22151005
76.67304230,1.16332829
77.61064911,1.22329485
76.74074554,1.26944900
76.85705566,1.35962689
76.68899536,1.08406460
76.93122864,1.19051552
77.55392456,1.47691262
77.44451141,1.03209937
77.22537231,0.94617695
76.63370514,1.44156194
76.24637604,1.05115819
76.58941650,1.41287100
76.61877441,1.11043406
76.39759064,1.16026044
76.70166779,1.28385794
76.56716919,1.35463440
77.16092682,1.00208282
77.09181213,1.08368003
77.35846710,1.34188676
77.03803253,0.91766006
77.53028107,1.30826139
77.42293549,1.10961127
77.68910980,1.22670913
77.29346466,1.46287358
77.56929016,1.30715716
77.53023529,1.44244158
77.79017639,1.35652161
77.51937103,1.14117742
77.21923065,1.22814238
77.40003204,1.19689369
77.26014709,1.14400744
76.99667358,1.05234528
77.84548187,1.47928953
77.84847260,1.16181064
77.17227936,1.42330098
77.09672546,1.19605589
76.62964630,1.30745494
77.72931671,0.51893753
76.51329803,1.81197119
77.26144409,1.38618493
77.00576019,1.16897476
76.93993378,1.16228974
77.04201508,1.08077502
76.70812988,0.88732994
76.75014496,1.44729412
77.51545715,1.36183131
78.26184845,0.78657073
77.29544067,1.22362161
77.07665253,1.42133772
76.97959900,1.47137165
76.57617950,1.39549172
76.58420563,1.17339337
80.59311676,-3.63516951
74.04631805,1.61324060
75.48504639,2.05066752
77.86824036,1.41511440
77.12797546,1.67257106
77.22474670,1.44501936
76.72830200,0.91741860
77.16864777,1.64004195
77.40399933,1.39526725
77.57086945,1.55366802
77.61757660,1.33854854
77.18598938,1.09005308
77.59049225,0.88912660
77.70691681,1.22496188
77.71621704,1.30659282
77.82907104,1.14139044
78.26857758,1.30797613
77.47020721,1.30860841
77.15916443,1.58991158
77.08460236,1.35952497
77.80581665,1.05567253
77.66508484,1.27853930
77.51824951,1.44380665
76.87711334,1.47959149
77.48181152,1.67073059
77.41724396,1.14015806
77.62950134,1.06340611
77.40959930,0.97714680
77.64675140,2.02006912
76.86285400,1.53304780
77.27104950,1.13555169
77.30830383,1.17506993
77.01245117,1.13833141
76.84381866,1.16820753
77.33288574,1.36018753
77.53262329,1.22536290
77.32325745,1.36420107
77.00001526,1.11661661
76.60694122,1.21658576
77.20735168,1.33110309
77.08542633,1.33776093
77.15814209,1.55578971
77.02168274,1.31085956
77.52587128,1.02781069
75.74960327,3.40068746
76.41786957,0.35112491
76.70317078,1.08521008
76.97300720,1.34050167
76.83404541,1.59820449
76.61890411,1.14275253
76.13079071,1.58078122
76.35432434,1.70783901
76.20537567,1.12778926
77.03018951,1.44461668
77.06682587,1.07874095
76.90184021,0.77547956
76.02513123,1.30020928
75.54960632,1.52140236
75.56352997,1.57762527
76.36165619,1.22322333
76.23204803,1.00324762
76.42689514,1.21748137
75.67013550,1.46030486
75.91857910,1.43645906
76.27650452,1.28092933
76.09773254,1.38918233
76.50672150,1.25054407
76.13063812,1.57763350
75.58368683,1.44149411
75.17662811,1.74676824
75.45471954,1.32782567
75.58540344,1.29639709
75.00567627,1.42628062
75.35832977,1.13196623
75.80734253,1.02052879
75.76774597,1.40999675
75.68386841,1.13759470
76.08527374,0.74894369
76.43870544,1.03047502
76.87586975,1.25058019
77.22672272,1.33784580
77.13404083,1.66100454
77.13688660,1.47597086
76.93885040,1.50337911
76.98556519,1.58012605
77.32410431,1.17103958
77.77884674,0.88580620
74.56823730,8.25621986
78.65737152,-0.86630940
79.13237000,1.15588820
79.17864227,0.94634116
79.74227905,1.11155331
79.06635284,0.56088352
79.37734222,0.89568460
78.87570953,0.86494434
79.08438873,0.92186272
79.38650513,1.20544946
79.69554901,1.20246005
79.31242371,1.52261341
79.60559845,1.06761372
79.53072357,0.64248484
79.49722290,0.89514428
79.66609192,1.26455307
79.69432831,0.92050356
79.03048706,0.92398918
78.70292664,0.98084486
79.33414459,1.08554685
78.67651367,1.35048199
78.87495422,1.23014939
78.58934021,1.08925927
78.56555939,0.92250538
78.96117401,1.28517532
78.71632385,0.94719309
78.17192078,1.19622111
78.28480530,1.19909191
77.99947357,1.02608848
78.15923309,1.77961373
78.09556580,1.31760883
78.19875336,1.14125323
78.13494110,1.16132629
77.36338806,1.17005265
78.25418091,1.02603257
77.42164612,1.22240162
77.36836243,1.27707398
77.59032440,1.30791306
77.77854919,1.47377479
77.75483704,1.44583201
77.88894653,1.50146651
77.99999237,1.24859774
77.70772552,1.58146310
77.02818298,0.52963257
77.79630280,1.50243509
77.39958954,1.13668776
77.20993042,1.18830884
77.31423950,1.52666664
77.82420349,0.77983195
78.07103729,1.19222927
77.76640320,1.41387093
78.05615997,1.19928229
77.82213593,1.11186087
78.05502319,0.91806400
77.93900299,1.33751023
78.58908081,1.14740753
78.32498169,1.22838140
78.14994812,1.36035597
77.72806549,1.22566986
78.02479553,1.58413148
78.32006836,1.42169547
78.03952026,1.08764017
78.76889801,1.19876671
78.14158630,0.81105793
78.52929688,1.08957016
78.46858978,0.97662520
78.31984711,1.00250113
78.69614410,0.78425235
78.15666199,1.39022291
78.61065674,0.97421086
78.34226227,0.94313318
78.00820160,1.39430261
78.27359772,1.59985697
78.06476593,0.77898204
77.86318207,0.83649248
78.75260162,1.02937639
78.53684235,0.80538440
78.16753387,1.17186749
78.19297028,0.94824821
78.41776276,1.22756922
78.23542786,1.11025655
77.89284515,1.33330071
77.95804596,1.08731139
77.56645966,1.36549151
77.66846466,1.42179275
78.32375336,1.08499086
77.52627563,1.19036913
77.72426605,0.94284374
77.57762146,1.24291468
77.04334259,1.27290118
78.03166962,0.88796115
77.95683289,1.14535260
78.27516937,1.08426261
78.21450043,1.14245284
77.82007599,1.08946002
78.17910004,1.22590101
77.98579407,1.06218028
77.69287109,0.88991666
78.42372894,1.00088823
78.25630188,1.03319132
78.01164246,1.20087731
78.08545685,1.14933646
78.07388306,0.91449678
78.25016785,1.41992474
78.49902344,1.00414121
77.61991119,1.47581697
77.88645172,0.89234090
78.37183380,1.14367151
78.69004059,1.06275821
78.35363770,1.09269297
78.22711182,0.94554478
77.99396515,1.36838186
78.01303101,1.06228757
77.98628998,0.99731761
77.77010345,1.14683712
77.79723358,1.47828388
77.86071777,1.25415850
77.97570801,0.88997996
78.17623901,1.22043085
77.89633179,0.86191070
77.85707092,1.25165009
77.94388580,1.11624658
77.72095490,1.74288630
77.85707092,1.25165009
78.26018524,0.69601274
78.05397797,1.24884725
78.40696716,1.00231767
78.25725555,1.22079098
78.15189362,1.28086901
78.03893280,1.08011365
77.59518433,1.17227280
78.10676575,1.41356766
77.71591187,1.41640556
78.04434204,1.06453466
78.33567810,0.78169173
78.53765869,1.27883887
78.38183594,0.95363909
78.50567627,1.27616644
78.42436218,1.26051533
78.08435822,0.80726355
78.67147827,1.34439814
77.87584686,1.13706923
78.42382813,1.03846765
78.25415802,1.33706725
77.95240021,0.78254145
78.67919922,0.86693752
78.06564331,1.14581466
77.98358917,1.22562718
77.76694489,1.10668564
78.29779816,1.22826076
78.01904297,0.99694592
77.99169922,1.14208460
78.48746490,1.19284856
77.99530029,1.42000639
77.63105011,1.16893542
77.61978912,1.22516382
77.70758057,0.86516166
77.78787994,1.47602594
77.49310303,1.55628884
77.71627808,0.80535269
77.11691284,1.38952613
77.87714386,0.85928988
78.24611664,1.05425656
78.47115326,1.00654209
78.38917542,0.94844979
77.88259125,0.86487108
77.57765198,0.94747818
77.99517059,1.34380496
77.54091644,1.02889216
78.67704773,0.89489877
77.45228577,1.08199108
78.15898895,1.16718471
78.28764343,1.09352481
78.22682190,0.92230433
78.84471893,0.97597182
78.48468018,1.09375143
78.89971924,1.58750415
78.79212952,1.42975235
78.74028015,1.31212127
78.42221832,1.13878334
78.54249573,1.06326592
78.24462128,1.16986847
78.61268616,0.94873130
78.24230957,1.10699749
78.82327271,1.19899201
78.98306274,1.28590989
78.10343933,1.02445471
78.33111572,1.00154769
78.48772430,1.28433561
78.67627716,1.39211977
78.30929565,1.09415722
77.91678619,1.36120498
77.56304169,0.80608040
77.54815674,1.28178525
77.90980530,1.16668749
78.12458801,1.20377731
77.74064636,1.36504078
77.81542969,1.33556211
78.00570679,1.30283785
77.26804352,1.37004650
77.45605469,1.14431393
77.28679657,1.22175610
77.38679504,1.41531241
77.27672577,1.02732229
77.57721710,1.19355607
77.74816132,1.35496604
77.16081238,1.19279695
77.77284241,1.22405076
77.40429688,1.41963720
78.13873291,1.56396651
77.53386688,1.11229575
77.64390564,0.66929609
77.92386627,1.21748686
77.51007080,1.00145996
77.91609955,1.33077717
77.47275543,1.28653812
77.76743317,0.92257214
77.81850433,0.97188598
78.16450500,1.02165675
77.67988586,1.14989102
77.97720337,1.40111423
77.80537415,1.35794210
77.92882538,1.47607338
78.37564850,0.97727221
77.45800781,1.47489548
78.30947113,1.33402252
78.62751007,1.03045750
78.23106384,1.06313825
78.21191406,1.22543895
78.19764709,1.19930840
77.57949066,1.14087427
77.92835236,1.19514513
78.10729218,1.33767867
78.11274719,1.11638844
77.56742859,0.91637778
78.32564545,1.15091872
78.33334351,1.25509238
77.95683289,1.14535260
77.95684052,1.13741350
77.94780731,1.11073077
78.17250061,1.08332074
78.08506012,1.25146902
78.12869263,1.03683960
78.22480774,1.19942701
78.33477020,1.00605047
77.88223267,1.17472196
78.35038757,1.19818461
77.91119385,1.30690455
78.05737305,1.42600119
77.44318390,1.30847108
77.31187439,1.20246685
77.70155334,1.48291850
77.83984375,1.55525887
78.04759216,1.22774887
78.56468201,1.06123400
78.10513306,1.41706228
78.38966370,1.33772111
78.21576691,0.75607848
77.68637085,1.45049846
78.01759338,1.25551724
78.73371887,1.06397939
77.70890808,1.14200687
78.12598419,1.31119907
77.89498138,1.33001375
77.62913513,0.80548459
77.66143799,1.22110569
77.38243866,0.97704321
77.75263214,0.97260857
78.36708832,0.97096169
77.58197021,1.11305511
77.85572052,0.83315116
78.21081543,1.05988777
77.89722443,1.02519023
77.55783081,1.11019111
77.61351013,1.50064492
78.14036560,1.17175090
78.95205688,1.17570472
78.41899872,1.15015376
78.72192383,1.27713692
78.19689941,1.08881068
78.70624542,1.22395325
78.36904907,1.22674501
77.89875031,1.27776539
78.42497253,0.91793221
78.02760315,0.97554749
77.98650360,1.30792058
77.49526215,1.72738826
78.71694183,1.22886634
77.95746613,1.00666618
77.76434326,1.30748069
78.38594818,1.16988444
78.70079803,1.17820585
78.47646332,0.94827425
78.54461670,1.15181923
78.92963409,0.81170416
78.45645905,1.27847004
78.27896881,1.14442623
78.28147125,0.98035491
78.90921021,1.31550026
78.11784363,1.25099921
78.14469910,1.30608976
77.80666351,0.94736117
77.72467041,1.22321951
78.47088623,0.94872683
78.72490692,1.25247622
78.26226807,1.29035544
78.50415039,1.50933552
78.07524109,1.24956393
77.90586853,1.06665242
78.11052704,1.25469863
77.84477997,1.11750233
77.90078735,1.32938516
77.80810547,0.97717756
77.78524780,1.17312181
78.18171692,1.02983487
77.59354401,1.39629126
77.52989960,1.25320327
77.94683075,1.33356977
77.90162659,1.10724664
77.47354889,1.41508806
77.20125580,1.21650791
77.76699829,1.05656600
78.21604919,1.24958980
78.02162170,1.38953185
77.86782074,1.50060272
77.89025116,0.91978413
78.13040924,1.16996169
77.90231323,1.22525585
77.78665161,0.95107538
78.27951050,1.49842179
78.75528717,1.01157856
78.59059143,1.33734858
78.06006622,1.11340046
77.93312073,0.83754534
78.14716339,0.94293118
77.88325500,1.20510721
78.31755066,0.97271198
78.09391785,1.18997538
78.37805176,1.00721037
78.33171082,1.02177417
78.62109375,0.97812456
78.59246063,0.99852008
78.39620209,1.22686458
78.45636749,0.86239225
77.96477509,1.02901149
78.82373810,0.84106553
78.48485565,0.91767341
77.98274231,1.25911593
78.22360992,1.48506093
77.74673462,0.97306979
77.82576752,0.97578317
77.90567017,1.17248333
77.60435486,1.21842229
77.71936798,1.25411308
77.69888306,1.45564568
78.06591034,1.08022130
78.05660248,1.00553095
77.84885406,1.13695407
77.74989319,1.25676107
78.38127136,0.97680593
78.35543823,1.30773771
78.45642090,0.73457372
78.09671021,1.12961328
78.59896088,0.84082651
78.53099823,1.28581190
77.62435913,1.00140250
77.45433044,1.22743571
78.27231598,0.99935287
78.32023621,1.58978534
78.02474976,1.02873003
78.38027954,1.22557664
77.56919098,1.41071165
77.76746368,0.83911473
78.18362427,1.05978274
78.38626099,0.77834857
77.60046387,1.00330567
77.86090088,1.17404175
78.09924316,1.13464248
78.64564514,0.94602108
77.63170624,1.27331746
77.64125061,1.08277953
77.58962250,1.50349414
77.99517059,1.22446263
78.11212158,1.25159359
77.69881439,1.33896399
77.84580994,1.08469605
77.51515961,1.44738173
77.90289307,1.32611740
77.89702606,1.13772285
78.27040100,1.28333402
78.20177460,0.95206642
78.32003021,1.47306859
78.26247406,1.11036563
78.22502899,1.53269875
77.60586548,1.11094713
77.82967377,1.19648385
77.87854767,0.92065996
77.80648804,0.92178780
77.81989288,1.56133628
78.28104401,0.58672899
77.69802094,0.99329072
77.37387848,1.42301083
77.60468292,1.22387493
77.98265839,1.25037467
78.03243256,1.44303572
78.22766876,1.22672760
77.86012268,1.03065515
77.81877899,1.22792351
77.70466614,1.28319287
77.59881592,1.24918258
77.96389008,1.17508030
77.74131012,1.45733809
78.31908417,1.11834109
78.21136475,1.33553267
77.53113556,1.00203979
77.85581207,0.67016768
77.73044586,1.02963865
77.85697937,0.86868179
77.71200562,1.52977586
77.85624695,1.05378187
78.03861237,1.03236771
78.12232971,1.39419615
77.70264435,1.55831563
77.81309509,1.18990600
78.23806000,1.20668650
77.99117279,1.33180845
77.63746643,0.78083259
78.10487366,1.16695309
77.97684479,1.31505740
77.55693054,1.46670151
77.83959198,1.17336214
77.67220306,0.81003952
77.12232971,1.04458439
77.30466461,0.83761781
77.85639954,1.33113825
77.28327942,1.19456184
77.74151611,1.37118602
77.15467072,1.35519183
77.69997406,1.02747643
78.05699158,0.94777507
77.99910736,1.41300571
78.06993103,1.03454721
78.16539001,1.08652186
77.77400208,0.80713052
77.79640961,1.02887297
77.84382629,1.06214666
78.27539825,1.06172061
77.97296143,1.11359417
78.19756317,1.22112989
77.67988586,1.14989102
77.84554291,1.10975564
77.74314880,1.50888062
78.01099396,1.02511775
78.20085144,0.91992509
77.74011230,1.19965529
77.83021545,0.99624318
77.88196564,1.25488293
77.81840515,1.30774772
78.52737427,1.05688906
78.21157837,0.36042520
78.06383514,0.97036976
77.76804352,1.39582705
77.27604675,1.20049536
77.91116333,1.25190377
77.90034485,1.07742739
77.88350677,1.02869916
77.66357422,0.97957200
77.91492462,1.25441313
77.80352020,1.05828834
77.91513062,0.97320348
77.60816193,1.33054340
78.45972443,0.94963312
77.44664764,1.36011648
77.65694427,1.15867865
77.29440308,1.13847733
77.56489563,1.55440319
77.54533386,1.08615267
77.64079285,1.35441220
77.77637482,1.08333611
77.88161469,1.00587904
77.53923035,1.08181870
78.12612915,1.50353408
78.04502106,1.16727412
78.39134979,1.11419010
77.67478180,0.97425497
77.75073242,1.07575953
78.20059204,0.86245215
77.33837891,1.33510447
77.92734528,1.33878374
78.02920532,1.38544881
78.41268921,1.36910784
78.08612061,0.97770315
78.28804779,1.25989735
78.19344330,1.23024392
78.20437622,0.94734538
77.97983551,1.53513098
78.12525940,1.09015346
78.28012085,0.91383088
78.43319702,1.24748063
77.96844482,1.56766856
77.79895782,1.28814495
77.82141113,1.42049491
77.97734833,1.08307815
77.96766663,1.08143127
77.82992554,1.44696069
78.05134583,0.89067155
78.60611725,0.89378637
77.80326080,1.10848069
77.68648529,1.22975945
77.77572632,0.83663338
77.68615723,1.27927732
77.97104645,1.30654776
77.80487061,1.28752983
77.47502899,1.55850303
77.51088715,1.16434169
77.63213348,1.27901340
77.75157928,1.47362435
78.08188629,1.33423734
77.93373871,1.03402460
78.20545959,1.37012970
77.66410828,1.19336140
78.51873016,1.08790541
77.82466888,1.22733915
78.06185913,1.38493121
77.13726044,1.33537209
77.77616119,0.97076797
77.85095978,1.09176493
78.34696960,1.43899333
77.54828644,1.30640197
77.96906281,1.11136937
78.01399231,1.39363909
77.85765839,1.22688043
77.98948669,0.80979514
77.67840576,1.55430818
77.13786316,1.30495012
77.78259277,1.42170107
77.87611389,1.25548041
77.35979462,1.14274383
78.18735504,1.14233983
77.84777832,1.47562528
78.01553345,0.96971685
78.22010040,1.16398382
77.59628296,0.97154659
76.90192413,1.28106320
77.67924500,1.19461513
77.51234436,1.30427670
77.22061157,1.22265184
78.07141876,1.14526808
77.79502106,0.97373110
77.93038940,1.11231232
77.42779541,1.25208402
78.10211182,1.30459237
77.46086121,1.25162220
77.16735077,1.06149006
77.73735046,1.03377652
76.54666901,1.54806530
77.54721069,1.19105470
78.03830719,1.19267511
78.24403381,1.36895692
77.87757874,1.27703083
78.02684021,1.14679384
78.11911774,0.97733480
78.00878906,0.92156607
77.82936859,1.11632383
77.27761078,1.74593818
78.08633423,0.91999644
78.18544006,1.36594331
77.73680878,1.27698588
77.64152527,1.10779989
78.07966614,1.39259207
77.58005524,1.17103636
78.70109558,1.05910850
78.37191772,1.19887269
78.29705048,1.33860457
78.21012115,1.11789930
77.99816895,1.00331366
77.79165649,1.39317310
77.57841492,1.08575046
77.90605927,1.22771418
77.40274811,1.45860982
77.86994934,1.20084143
77.18148041,1.35533631
78.07209778,1.33220732
77.64419556,1.33270764
78.10073853,1.16462648
77.88207245,1.41029727
78.48126984,1.14128244
77.76364899,1.38681483
77.65877533,1.32816935
77.79350281,1.16965771
77.75115204,1.16830814
77.71308899,1.17455864
77.87741852,1.14216554
77.90713501,1.19445789
78.55318451,1.23122060
78.61065674,0.97421086
78.33960724,1.30636752
79.18446350,0.75411904
79.07128143,0.61179924
78.43497467,1.27773941
78.17358398,0.97752982
77.95644379,1.33560431
78.34179688,0.98007917
78.76747131,1.31224501
78.64408875,1.08676648
78.93502808,1.17155373
78.71395874,1.39784551
78.94371796,0.75313324
79.05055237,1.00806487
79.06684875,1.31358910
78.68206787,1.19603109
78.66705322,0.95127529
78.29565430,1.30810440
79.02852631,0.69581783
78.72182465,1.28029978
78.79984283,1.30204129
78.93540192,0.72774434
79.18311310,1.14461362
78.68371582,0.80104613
79.00936890,1.52555919
79.09454346,0.97390300
79.42397308,1.17056286
79.72313690,0.78186905
79.69294739,0.38554114
79.38031006,1.08090198
78.41095734,1.02712023
78.88733673,0.96986008
78.93257904,1.04543340
78.94113159,1.24723136
78.64606476,0.61639035
73.40006256,1.20927179
83.22872162,1.14695036
81.07220459,1.39840031
76.56667328,0.74601114
78.02060699,1.05914748
80.31578064,1.25025594
79.49938965,1.25078070
78.82867432,1.19841981
80.06037903,0.88791412
80.30596161,0.72089237
79.97129822,0.71874928
80.57783508,1.02976668
80.08773804,1.22343385
80.56294250,0.80310827
82.17255402,0.75165093
81.54570770,1.09316909
80.83203888,1.37768197
81.49325562,1.14398682
80.47008514,0.82895398
80.48554230,1.42378795
80.33760071,0.94050306
81.10578918,0.46132618
82.40837097,0.18850438
82.94902039,0.32932115
84.08571625,-0.08275531
83.81332397,-0.02781352
85.67919159,-0.00000000
86.02693939,0.22648135
86.90647125,-0.19816269
88.73348999,-0.14299011
88.54653931,0.68392485
89.00122833,0.14124046
88.25679016,0.17061375
88.97790527,0.97246134
88.84153748,1.02450883
89.51118469,0.47582021
88.44242096,0.19662729
88.95913696,0.36239767
88.20218658,0.61881685
89.26511383,0.70766455
87.97620392,0.51075041
87.10646057,0.28497493
86.62030792,0.48568723
86.51304626,0.40053147
85.65407562,0.71379954
84.92753601,0.28736973
84.58147430,0.17258650
85.64422607,0.39911702
85.39022827,0.11508408
84.83355713,0.65755409
83.48406219,0.40558067
81.74007416,0.66914433
78.69659424,0.61008012
77.65304565,0.46862325
76.40293121,0.17567836
76.96316528,-0.08832123
75.13396454,0.17673856
73.96792603,0.23570913
73.82070923,0.35273653
72.50296021,0.67104125
72.80576324,0.11802730
72.42750549,0.38300580
72.51190948,0.29427990
71.11901093,0.29241148
71.10498810,0.17782964
69.66944885,0.23487046
69.36039734,0.20577249
67.00936127,-0.11747158
67.52732086,0.35414839
66.72325134,0.17711401
65.63193512,-0.02958703
64.42481995,0.44426161
63.65896225,0.23675776
63.10237503,0.38374928
62.74412155,0.56004971
63.35108185,0.44920936
61.74875259,0.14723100
61.82210922,0.27024400
57.68899155,-0.17450136
58.11322784,-0.17733741
58.46354294,0.44502535
57.86486816,0.23739681
57.19902039,0.32701677
56.05738068,-0.26341951
56.83855438,0.29847157
55.19225311,0.11849873
55.22742844,0.11914954
54.40077972,-0.00000000
54.14083099,0.35515255
54.38927460,0.20795134
54.00860214,0.53628653
53.23697662,0.02968995
52.29439163,0.23858142
51.52982712,0.08888783
50.37694550,0.26286799
48.58728027,0.26379907
48.53006744,0.41595304
48.44331741,-0.02985684
47.75595856,0.11806656
46.79055786,0.26505262
46.93294525,-0.00000000
46.48299408,0.29551470
47.26190567,0.41872671
46.53936005,0.29833689
47.60204315,0.39544007
46.23331451,0.06014081
46.06561661,0.30161461
45.27807236,0.45674062
44.80269241,0.52077055
42.88807297,0.11825238
42.42226028,-0.11947803
41.06033707,0.17766321
42.27117920,0.24296024
40.68885422,0.39384127
39.26817322,0.75998491
37.05515289,0.70702463
37.11008835,-0.21042241
35.35863113,1.27536058
37.52030563,0.12158744
35.83611679,2.23286915
45.26351547,-2.39830852
40.27047348,-0.97467339
37.38482285,-0.18619844
35.21244431,0.60398388
33.80392838,0.23525272
32.35034180,-0.26179224
30.80479050,0.02896546
26.40755081,1.42087710
25.47189331,1.52088630
32.69231415,-1.90567172
27.77257156,1.12771618
27.39600945,0.44284815
30.27450943,-0.50886679
30.22110748,-1.01509607
28.51533127,0.21345489
28.93575287,0.23820765
28.67788506,-0.75788814
27.18197250,0.36019155
25.86350632,0.30149797
25.82449913,0.45107019
25.56177330,0.35872850
23.90636063,0.51262790
24.38796806,0.71154261
26.99531746,-0.00000000
24.30119324,0.42159733
24.07512474,-0.30916688
22.44799614,0.63723910
22.83214569,0.12001433
22.20045853,0.21194978
18.68594170,2.60059786
26.61332893,-2.13429832
20.40027046,1.06021595
21.42818260,1.19620907
21.84867477,-0.73529589
19.71211815,-0.73228931
17.63647461,0.61421359
19.00473022,-1.06963778
