q_x1_0,q_x1_1,q_x1_2,q_x1_3
0.00000000,37.83212662,0.79496276,-0.00349848f
0.00000000,38.24476242,0.61812097,-0.00349848f
0.00000000,38.18987656,0.50857496,-0.00308689f
0.00000000,38.30273438,0.61567783,-0.00288110f
0.00000000,37.92971039,0.73672527,-0.00308689f
0.00000000,38.06533051,0.72621113,-0.00308689f
0.00000000,38.24774933,0.64805228,-0.00288110f
0.00000000,38.16564178,0.70208973,-0.00370427f
0.00000000,38.38386154,0.63275838,-0.00329268f
0.00000000,38.20781326,0.79750216,-0.00329268f
0.00000000,37.95551300,0.72959679,-0.00308689f
0.00000000,37.79673386,0.88406587,-0.00288110f
0.00000000,37.97483063,0.67382532,-0.00246951f
0.00000000,38.11092377,0.65913963,-0.00205793f
0.00000000,37.86813354,0.72573876,-0.00164634f
0.00000000,38.13669205,0.57854187,-0.00205793f
0.00000000,38.43673706,0.52289945,-0.00205793f
0.00000000,38.49244690,0.72195762,-0.00246951f
0.00000000,38.51380539,0.58453494,-0.00164634f
0.00000000,38.80849457,0.38768944,-0.00144055f
0.00000000,39.05469894,0.53211218,-0.00144055f
0.00000000,39.34289169,0.64563751,-0.00102896f
0.00000000,39.54999542,0.69132036,-0.00061738f
0.00000000,39.56484222,0.85813707,-0.00020579f
0.00000000,39.60281754,0.76324081,0.00102896f
0.00000000,39.57722092,0.77863342,0.00123476f
0.00000000,39.65246964,0.81881803,0.00205793f
0.00000000,39.93022537,0.60916853,0.00267531f
0.00000000,40.11798859,0.46176517,0.00226372f
0.00000000,38.63788223,4.29271603,0.00246951f
0.00000000,40.54724884,-0.44076833,0.00349848f
0.00000000,40.49699402,0.59459817,0.00267531f
0.00000000,40.64752197,0.49009565,0.00205793f
0.00000000,40.81903458,0.57412910,0.00205793f
0.00000000,40.33985519,0.29114455,0.00102896f
0.00000000,40.39312363,0.46040079,0.00061738f
0.00000000,40.02455521,0.44379151,0.00041159f
0.00000000,40.09822083,0.47271809,-0.00041159f
0.00000000,40.17458344,0.61552107,-0.00020579f
0.00000000,40.25569153,0.61233950,0.00000000f
0.00000000,40.00346375,0.77320445,-0.00020579f
0.00000000,40.10451889,0.54334319,0.00020579f
0.00000000,39.98999786,0.32821620,-0.00102896f
0.00000000,39.92593002,0.45476830,-0.00164634f
0.00000000,39.98633957,0.64017117,-0.00246951f
0.00000000,39.96828079,0.46682730,-0.00267531f
0.00000000,39.60250854,0.46827412,-0.00308689f
0.00000000,39.41574860,0.49657166,-0.00432165f
0.00000000,39.72048569,0.54925621,-0.00411585f
0.00000000,39.38260269,0.68125671,-0.00432165f
0.00000000,39.48101807,0.62109905,-0.00370427f
0.00000000,39.34056854,0.55090880,-0.00329268f
0.00000000,39.32016373,0.46710393,-0.00370427f
0.00000000,39.51490402,0.64877582,-0.00432165f
0.00000000,39.38907242,0.47926712,-0.00432165f
0.00000000,39.11682510,0.60399789,-0.00432165f
0.00000000,39.17051697,0.60528141,-0.00452744f
0.00000000,39.02817917,0.51871586,-0.00452744f
0.00000000,39.11096191,0.89616549,-0.00493902f
0.00000000,39.07872009,0.66474676,-0.00473323f
0.00000000,39.13147354,0.57661241,-0.00391006f
0.00000000,39.10492325,0.58684951,-0.00473323f
0.00000000,38.72349167,0.59140253,-0.00432165f
0.00000000,39.17139435,0.51923263,-0.00349848f
0.00000000,38.76356888,0.61749750,-0.00432165f
0.00000000,38.75031281,0.64532334,-0.00329268f
0.00000000,38.86728287,0.66036963,-0.00329268f
0.00000000,38.97692108,0.74419391,-0.00288110f
0.00000000,38.97437286,0.73037273,-0.00226372f
0.00000000,39.05010223,0.75783020,-0.00288110f
0.00000000,39.10764313,0.63155329,-0.00288110f
0.00000000,38.97135925,0.79861778,-0.00267531f
0.00000000,38.64202499,0.27101877,-0.00246951f
0.00000000,39.03337097,0.75912482,-0.00267531f
0.00000000,38.86096954,0.57606071,-0.00226372f
0.00000000,38.80103683,0.60255444,-0.00205793f
0.00000000,38.88789368,0.77337325,-0.00185213f
0.00000000,39.14707947,0.39787698,-0.00246951f
0.00000000,39.25989914,0.60534263,-0.00226372f
0.00000000,39.10490799,0.71661675,-0.00185213f
0.00000000,39.23528671,0.60841489,-0.00288110f
0.00000000,39.10265732,0.56433320,-0.00267531f
0.00000000,39.21839142,0.46689895,-0.00349848f
0.00000000,39.15711975,0.67738062,-0.00267531f
0.00000000,39.50097275,0.58259869,-0.00288110f
0.00000000,39.36617279,0.62338585,-0.00226372f
0.00000000,39.27464294,0.68917316,-0.00246951f
0.00000000,39.05919266,0.62130010,-0.00185213f
0.00000000,39.21758652,0.80139959,-0.00185213f
0.00000000,39.37145615,0.71992069,-0.00205793f
0.00000000,39.21953583,0.55186063,-0.00185213f
0.00000000,39.57315826,0.60772943,-0.00308689f
0.00000000,39.23854065,0.41265684,-0.00246951f
0.00000000,39.41749573,0.55294907,-0.00370427f
0.00000000,39.36949539,0.49549910,-0.00288110f
0.00000000,39.29813766,0.50842810,-0.00329268f
0.00000000,39.47872543,0.39869109,-0.00288110f
0.00000000,39.19863510,0.70271462,-0.00308689f
0.00000000,39.42825317,0.49453244,-0.00288110f
0.00000000,39.28125000,0.47817165,-0.00308689f
0.00000000,39.11196518,0.70463347,-0.00308689f
0.00000000,39.24686050,0.80776566,-0.00329268f
0.00000000,39.14450836,0.39606929,-0.00246951f
0.00000000,39.04997253,0.42447990,-0.00267531f
0.00000000,39.50462341,0.52187371,-0.00246951f
0.00000000,39.39393616,0.40914217,-0.00205793f
0.00000000,39.19611740,0.59303820,-0.00329268f
0.00000000,39.19998550,0.48075706,-0.00370427f
0.00000000,39.29978943,0.62071788,-0.00329268f
0.00000000,39.20132828,0.56170005,-0.00370427f
0.00000000,39.03009796,0.67329520,-0.00411585f
0.00000000,39.07388306,0.55037242,-0.00288110f
0.00000000,38.89229965,0.69032079,-0.00267531f
0.00000000,38.94789124,0.71833962,-0.00288110f
0.00000000,39.27422333,0.54904997,-0.00246951f
0.00000000,38.88534927,0.60218900,-0.00308689f
0.00000000,38.98620224,0.47801262,-0.00288110f
0.00000000,38.91922379,0.62909758,-0.00329268f
0.00000000,38.65398026,0.64419723,-0.00267531f
0.00000000,39.16527176,0.45117706,-0.00329268f
0.00000000,39.13823318,0.58067763,-0.00349848f
0.00000000,39.29339981,0.55023384,-0.00226372f
0.00000000,39.27262497,0.57899189,-0.00267531f
0.00000000,39.06627274,0.55225301,-0.00226372f
0.00000000,39.24178696,0.62079751,-0.00267531f
0.00000000,39.14525986,0.53839076,-0.00267531f
0.00000000,39.00417328,0.45196050,-0.00288110f
0.00000000,39.38433456,0.50837755,-0.00226372f
0.00000000,39.28860092,0.52393758,-0.00226372f
0.00000000,39.16016006,0.60837370,-0.00246951f
0.00000000,39.19792175,0.58229810,-0.00267531f
0.00000000,39.18800354,0.46462220,-0.00205793f
0.00000000,39.26734924,0.71793044,-0.00267531f
0.00000000,39.38713837,0.50923949,-0.00226372f
0.00000000,38.93970490,0.74566191,-0.00288110f
0.00000000,39.08446884,0.45297602,-0.00308689f
0.00000000,39.32326889,0.57947743,-0.00267531f
0.00000000,39.48024368,0.53882509,-0.00349848f
0.00000000,39.31273651,0.55386889,-0.00308689f
0.00000000,39.23241043,0.48000413,-0.00349848f
0.00000000,39.11251450,0.69167316,-0.00349848f
0.00000000,39.13204956,0.53846872,-0.00370427f
0.00000000,39.12891769,0.50559855,-0.00288110f
0.00000000,39.02402115,0.58049810,-0.00226372f
0.00000000,39.04520416,0.74763668,-0.00185213f
0.00000000,39.07658005,0.63469332,-0.00246951f
0.00000000,39.14427948,0.45207176,-0.00205793f
0.00000000,39.25224304,0.61804098,-0.00205793f
0.00000000,39.10843658,0.43822518,-0.00288110f
0.00000000,39.09431076,0.63406765,-0.00246951f
0.00000000,39.14710617,0.56608546,-0.00205793f
0.00000000,39.04851151,0.88095152,-0.00288110f
0.00000000,39.13401413,0.63493413,-0.00246951f
0.00000000,39.33689880,0.35552576,-0.00267531f
0.00000000,39.22082901,0.63291550,-0.00185213f
0.00000000,39.38658524,0.50893122,-0.00267531f
0.00000000,39.30613708,0.61874115,-0.00308689f
0.00000000,39.26471329,0.64851332,-0.00370427f
0.00000000,39.22697449,0.54828900,-0.00226372f
0.00000000,39.00879669,0.59481436,-0.00185213f
0.00000000,39.26996994,0.71645015,-0.00205793f
0.00000000,39.07575607,0.71721047,-0.00226372f
0.00000000,39.23946762,0.54069436,-0.00205793f
0.00000000,39.36099243,0.39836606,-0.00288110f
0.00000000,39.45154953,0.64778185,-0.00267531f
0.00000000,39.36531830,0.48456278,-0.00308689f
0.00000000,39.40569305,0.64623964,-0.00308689f
0.00000000,39.34911728,0.63781101,-0.00246951f
0.00000000,39.17425919,0.41057247,-0.00329268f
0.00000000,39.44818115,0.67936379,-0.00226372f
0.00000000,39.04811096,0.57515001,-0.00267531f
0.00000000,39.32307053,0.52589887,-0.00308689f
0.00000000,39.24148560,0.67603886,-0.00288110f
0.00000000,39.08349609,0.39729467,-0.00288110f
0.00000000,39.43938446,0.43982857,-0.00308689f
0.00000000,39.13251495,0.57967532,-0.00226372f
0.00000000,39.09473801,0.61985242,-0.00349848f
0.00000000,38.98190308,0.55983800,-0.00288110f
0.00000000,39.24514389,0.62115633,-0.00308689f
0.00000000,39.10341263,0.50464392,-0.00308689f
0.00000000,39.09850311,0.57774997,-0.00308689f
0.00000000,39.34091949,0.60341191,-0.00370427f
0.00000000,39.10438538,0.71750307,-0.00349848f
0.00000000,38.92979813,0.59171301,-0.00370427f
0.00000000,38.93312836,0.62006932,-0.00288110f
0.00000000,38.99383545,0.43952662,-0.00267531f
0.00000000,39.05224609,0.74653274,-0.00144055f
0.00000000,38.90978241,0.78685832,-0.00205793f
0.00000000,39.03124237,0.40965521,-0.00185213f
0.00000000,38.74558258,0.70355660,-0.00205793f
0.00000000,39.14321518,0.43690681,-0.00164634f
0.00000000,39.33531189,0.53564930,-0.00185213f
0.00000000,39.43831253,0.51161855,-0.00246951f
0.00000000,39.40281296,0.48237938,-0.00205793f
0.00000000,39.16529083,0.44034246,-0.00226372f
0.00000000,39.01101303,0.48168823,-0.00288110f
0.00000000,39.22633743,0.68127644,-0.00267531f
0.00000000,38.99246216,0.52305442,-0.00226372f
0.00000000,39.57010269,0.45581499,-0.00288110f
0.00000000,38.96637344,0.54952586,-0.00267531f
0.00000000,39.33023071,0.59273738,-0.00164634f
0.00000000,39.39038849,0.55568832,-0.00102896f
0.00000000,39.34360123,0.46929979,-0.00267531f
0.00000000,39.63059616,0.49599904,-0.00226372f
0.00000000,39.43408966,0.55500299,-0.00246951f
0.00000000,39.62340546,0.80288833,-0.00370427f
0.00000000,39.55657959,0.72339267,-0.00308689f
0.00000000,39.51007843,0.66375458,-0.00308689f
0.00000000,39.33521271,0.57682019,-0.00329268f
0.00000000,39.38343048,0.53885841,-0.00349848f
0.00000000,39.22825241,0.59182996,-0.00370427f
0.00000000,39.42703247,0.48121041,-0.00267531f
0.00000000,39.24404526,0.56126636,-0.00267531f
0.00000000,39.52503967,0.60664386,-0.00329268f
0.00000000,39.59225845,0.65001971,-0.00288110f
0.00000000,39.14175415,0.51858395,-0.00349848f
0.00000000,39.25081635,0.50733674,-0.00432165f
0.00000000,39.30895996,0.64871973,-0.00370427f
0.00000000,39.40212631,0.70299184,-0.00432165f
0.00000000,39.20665359,0.55345803,-0.00349848f
0.00000000,39.00560760,0.68669051,-0.00432165f
0.00000000,38.82813644,0.40883982,-0.00349848f
0.00000000,38.83057022,0.64781076,-0.00349848f
0.00000000,39.01216888,0.58936244,-0.00288110f
0.00000000,39.12634277,0.60855758,-0.00267531f
0.00000000,38.94037628,0.68915510,-0.00329268f
0.00000000,38.98034668,0.67453444,-0.00267531f
0.00000000,39.08897018,0.65847540,-0.00370427f
0.00000000,38.71821976,0.69173855,-0.00288110f
0.00000000,38.82326126,0.57866216,-0.00308689f
0.00000000,38.74190903,0.61785460,-0.00308689f
0.00000000,38.79959106,0.71505523,-0.00308689f
0.00000000,38.77230072,0.52054995,-0.00308689f
0.00000000,38.92482758,0.60462481,-0.00226372f
0.00000000,39.00950623,0.68541801,-0.00267531f
0.00000000,38.71646881,0.60415125,-0.00370427f
0.00000000,39.03097916,0.61985832,-0.00267531f
0.00000000,38.85021973,0.71823543,-0.00246951f
0.00000000,39.22681046,0.79086745,-0.00267531f
0.00000000,38.93621445,0.56362009,-0.00185213f
0.00000000,39.00619507,0.34119195,-0.00185213f
0.00000000,39.15477371,0.61734360,-0.00205793f
0.00000000,38.94651794,0.50843960,-0.00144055f
0.00000000,39.16225433,0.67419016,-0.00226372f
0.00000000,38.93959427,0.65235662,-0.00185213f
0.00000000,39.09344864,0.46950805,-0.00246951f
0.00000000,39.12314606,0.49425894,-0.00267531f
0.00000000,39.29830170,0.51940936,-0.00308689f
0.00000000,39.04454803,0.58396083,-0.00288110f
0.00000000,39.19637680,0.71013093,-0.00205793f
0.00000000,39.10725021,0.68796396,-0.00226372f
0.00000000,39.16316605,0.74734741,-0.00205793f
0.00000000,39.39231110,0.49662203,-0.00205793f
0.00000000,38.91534424,0.74623042,-0.00144055f
0.00000000,39.33263779,0.67554086,-0.00164634f
0.00000000,39.47573090,0.52267581,-0.00226372f
0.00000000,39.26082611,0.53927374,-0.00288110f
0.00000000,39.23193741,0.62023538,-0.00288110f
0.00000000,39.22636032,0.60663962,-0.00267531f
0.00000000,38.92971039,0.57823932,-0.00246951f
0.00000000,39.10395432,0.60557020,-0.00267531f
0.00000000,39.19800949,0.67729622,-0.00246951f
0.00000000,39.19704819,0.56563675,-0.00246951f
0.00000000,38.91637802,0.46494493,-0.00226372f
0.00000000,39.30392075,0.58297038,-0.00246951f
0.00000000,39.30434036,0.63540936,-0.00308689f
0.00000000,39.11143494,0.57996094,-0.00308689f
0.00000000,39.10771561,0.57591957,-0.00288110f
0.00000000,39.10668182,0.56227547,-0.00308689f
0.00000000,39.22854996,0.54895681,-0.00288110f
0.00000000,39.19692993,0.63398105,-0.00288110f
0.00000000,39.21647263,0.52586240,-0.00267531f
0.00000000,39.25578690,0.60715681,-0.00267531f
0.00000000,39.30476761,0.51029992,-0.00349848f
0.00000000,39.08221436,0.59503502,-0.00267531f
0.00000000,39.30633163,0.60653615,-0.00329268f
0.00000000,39.07562637,0.66101825,-0.00246951f
0.00000000,39.15010834,0.72068995,-0.00267531f
0.00000000,38.84669113,0.66180670,-0.00226372f
0.00000000,38.78754807,0.60892868,-0.00246951f
0.00000000,38.99486160,0.74981564,-0.00226372f
0.00000000,39.06343460,0.78601402,-0.00205793f
0.00000000,39.17902756,0.62147385,-0.00205793f
0.00000000,39.45125580,0.53833473,-0.00267531f
0.00000000,39.21138382,0.71681327,-0.00226372f
0.00000000,39.34723282,0.67673874,-0.00144055f
0.00000000,39.24860382,0.38476515,-0.00226372f
0.00000000,38.98414230,0.73358071,-0.00205793f
0.00000000,39.14894485,0.63557273,-0.00329268f
0.00000000,39.50077438,0.53890961,-0.00185213f
0.00000000,38.99546051,0.57871819,-0.00205793f
0.00000000,39.20432281,0.66323596,-0.00267531f
0.00000000,39.08652878,0.67264807,-0.00267531f
0.00000000,38.96568680,0.40938446,-0.00288110f
0.00000000,38.98139572,0.61777103,-0.00226372f
0.00000000,38.85550690,0.49571112,-0.00288110f
0.00000000,39.03936386,0.49396583,-0.00329268f
0.00000000,39.34893417,0.49284521,-0.00226372f
0.00000000,38.96305084,0.56404096,-0.00267531f
0.00000000,39.11065674,0.42382762,-0.00226372f
0.00000000,39.29466248,0.53805858,-0.00205793f
0.00000000,39.14171982,0.52098757,-0.00246951f
0.00000000,38.99060440,0.56359863,-0.00267531f
0.00000000,39.03743744,0.76005363,-0.00226372f
0.00000000,39.30588150,0.59510988,-0.00205793f
0.00000000,39.70948410,0.59702456,-0.00205793f
0.00000000,39.42920685,0.58357769,-0.00246951f
0.00000000,39.57633972,0.64767200,-0.00205793f
0.00000000,39.29032135,0.55263412,-0.00267531f
0.00000000,39.54188919,0.62018871,-0.00246951f
0.00000000,39.36453247,0.62207448,-0.00308689f
0.00000000,39.12926102,0.64732337,-0.00288110f
0.00000000,39.38867188,0.46674445,-0.00391006f
0.00000000,39.18452835,0.49512577,-0.00308689f
0.00000000,39.17250824,0.66266578,-0.00267531f
0.00000000,38.94769669,0.87375957,-0.00246951f
0.00000000,39.54836655,0.62318534,-0.00205793f
0.00000000,39.17465210,0.51120162,-0.00205793f
0.00000000,39.08409882,0.66254538,-0.00185213f
0.00000000,39.39122772,0.59347892,-0.00164634f
0.00000000,39.53871155,0.59718913,-0.00185213f
0.00000000,39.40216446,0.48152989,-0.00164634f
0.00000000,39.42270660,0.58345616,-0.00267531f
0.00000000,39.58643723,0.41246760,-0.00308689f
0.00000000,39.34210968,0.64683312,-0.00370427f
0.00000000,39.25003052,0.57903832,-0.00411585f
0.00000000,39.24381638,0.49664709,-0.00308689f
0.00000000,39.55784988,0.66520822,-0.00329268f
0.00000000,39.16944504,0.63219154,-0.00329268f
0.00000000,39.19018555,0.66015625,-0.00267531f
0.00000000,39.02708817,0.48058021,-0.00185213f
0.00000000,38.98709488,0.61891264,-0.00205793f
0.00000000,39.35404968,0.48118487,-0.00246951f
0.00000000,39.46960449,0.63326788,-0.00267531f
0.00000000,39.22216034,0.65230048,-0.00288110f
0.00000000,39.33665466,0.76163155,-0.00370427f
0.00000000,39.11515045,0.63131875,-0.00370427f
0.00000000,39.03979492,0.54010272,-0.00329268f
0.00000000,39.13904572,0.63450742,-0.00370427f
0.00000000,39.00548172,0.56522965,-0.00308689f
0.00000000,39.03839111,0.67120904,-0.00308689f
0.00000000,38.99356461,0.49518889,-0.00267531f
0.00000000,38.99199295,0.59285921,-0.00267531f
0.00000000,39.18147659,0.52149111,-0.00391006f
0.00000000,38.90555191,0.70566034,-0.00308689f
0.00000000,38.87819672,0.63376743,-0.00267531f
0.00000000,39.10979462,0.67417932,-0.00308689f
0.00000000,39.09375381,0.56098586,-0.00205793f
0.00000000,38.90226364,0.71597552,-0.00246951f
0.00000000,38.78960037,0.61651444,-0.00226372f
0.00000000,39.09641647,0.53684002,-0.00144055f
0.00000000,39.32889557,0.63393235,-0.00205793f
0.00000000,39.22763062,0.70447099,-0.00164634f
0.00000000,39.15770721,0.75987911,-0.00144055f
0.00000000,39.17068481,0.46788675,-0.00205793f
0.00000000,39.28192902,0.59361118,-0.00185213f
0.00000000,39.16182709,0.62113297,-0.00267531f
0.00000000,39.10498047,0.48315322,-0.00226372f
0.00000000,39.33224106,0.75864291,-0.00226372f
0.00000000,39.56395721,0.51361609,-0.00288110f
0.00000000,39.46980667,0.67734283,-0.00267531f
0.00000000,39.19574738,0.56451070,-0.00267531f
0.00000000,39.13789368,0.42570198,-0.00246951f
0.00000000,39.22971725,0.47885960,-0.00185213f
0.00000000,39.10010910,0.61036539,-0.00246951f
0.00000000,39.31704330,0.49342966,-0.00267531f
0.00000000,39.19382858,0.60298085,-0.00288110f
0.00000000,39.34206390,0.51109177,-0.00226372f
0.00000000,39.30090332,0.51836449,-0.00329268f
0.00000000,39.44127274,0.49629176,-0.00267531f
0.00000000,39.41370392,0.50624824,-0.00370427f
0.00000000,39.31059647,0.62072384,-0.00226372f
0.00000000,39.35318375,0.43764049,-0.00246951f
0.00000000,39.09208679,0.52155381,-0.00267531f
0.00000000,39.52976608,0.42715892,-0.00288110f
0.00000000,39.34900665,0.46576399,-0.00267531f
0.00000000,39.09067154,0.63658458,-0.00288110f
0.00000000,39.21006012,0.74964750,-0.00288110f
0.00000000,38.96445465,0.49274355,-0.00288110f
0.00000000,39.00991058,0.49418122,-0.00288110f
0.00000000,39.04684448,0.59326506,-0.00349848f
0.00000000,38.91893768,0.61617291,-0.00246951f
0.00000000,39.00088882,0.63469249,-0.00267531f
0.00000000,39.00208282,0.73639268,-0.00267531f
0.00000000,39.18532562,0.54775375,-0.00226372f
0.00000000,39.18717194,0.51013184,-0.00246951f
0.00000000,39.09350204,0.57609516,-0.00246951f
0.00000000,39.04187012,0.63635349,-0.00164634f
0.00000000,39.36067963,0.49594274,-0.00205793f
0.00000000,39.34009552,0.66216332,-0.00164634f
0.00000000,39.38140869,0.37388256,-0.00246951f
0.00000000,39.19544220,0.57247460,-0.00267531f
0.00000000,39.43192673,0.42710391,-0.00308689f
0.00000000,39.39080429,0.65010077,-0.00267531f
0.00000000,38.93418121,0.50737017,-0.00267531f
0.00000000,38.85503006,0.62108791,-0.00226372f
0.00000000,39.26697922,0.50705671,-0.00267531f
0.00000000,39.28288269,0.80318820,-0.00308689f
0.00000000,39.13552094,0.52149493,-0.00370427f
0.00000000,39.31471634,0.62027645,-0.00288110f
0.00000000,38.91445541,0.71289009,-0.00370427f
0.00000000,39.01518631,0.42665967,-0.00246951f
0.00000000,39.22367096,0.53729808,-0.00288110f
0.00000000,39.32568359,0.39585599,-0.00288110f
0.00000000,38.93096161,0.50875020,-0.00246951f
0.00000000,39.05764771,0.59427065,-0.00267531f
0.00000000,39.17522812,0.57436669,-0.00308689f
0.00000000,39.43639755,0.47955540,-0.00349848f
0.00000000,38.93976212,0.64383459,-0.00288110f
0.00000000,38.94132614,0.54848713,-0.00267531f
0.00000000,38.92446518,0.75995702,-0.00349848f
0.00000000,39.13178253,0.62009066,-0.00308689f
0.00000000,39.19039154,0.63350302,-0.00267531f
0.00000000,38.97903824,0.67738420,-0.00329268f
0.00000000,39.05090714,0.54944760,-0.00349848f
0.00000000,38.91205215,0.73208302,-0.00246951f
0.00000000,39.11095428,0.67105663,-0.00205793f
0.00000000,39.10652161,0.57610726,-0.00267531f
0.00000000,39.29456329,0.64995933,-0.00226372f
0.00000000,39.24599075,0.48330572,-0.00226372f
0.00000000,39.28934860,0.74445188,-0.00329268f
0.00000000,39.25181580,0.56210589,-0.00288110f
0.00000000,39.25540924,0.77486193,-0.00308689f
0.00000000,38.93314362,0.56266147,-0.00267531f
0.00000000,39.05461884,0.60573578,-0.00288110f
0.00000000,39.07617569,0.46703672,-0.00308689f
0.00000000,39.04481125,0.46786648,-0.00288110f
0.00000000,39.04607391,0.78880811,-0.00288110f
0.00000000,39.27259445,0.29958379,-0.00329268f
0.00000000,38.99124908,0.50387508,-0.00308689f
0.00000000,38.82533264,0.71933663,-0.00308689f
0.00000000,38.94301987,0.61940575,-0.00308689f
0.00000000,39.13506699,0.63305265,-0.00329268f
0.00000000,39.14670944,0.72951597,-0.00246951f
0.00000000,39.24618149,0.62108773,-0.00329268f
0.00000000,39.06359863,0.52250767,-0.00308689f
0.00000000,39.02562714,0.62143350,-0.00308689f
0.00000000,38.97499847,0.64947838,-0.00329268f
0.00000000,38.92280197,0.63202310,-0.00185213f
0.00000000,39.11552429,0.59509403,-0.00205793f
0.00000000,39.00203323,0.73641634,-0.00246951f
0.00000000,39.28845596,0.56643468,-0.00288110f
0.00000000,39.22880936,0.67552912,-0.00267531f
0.00000000,38.88589096,0.50756669,-0.00349848f
0.00000000,39.05496216,0.34162527,-0.00288110f
0.00000000,38.98281479,0.52208585,-0.00205793f
0.00000000,39.05313492,0.44111052,-0.00288110f
0.00000000,38.98020172,0.77282625,-0.00267531f
0.00000000,39.05359650,0.53389871,-0.00267531f
0.00000000,39.14690018,0.52338207,-0.00308689f
0.00000000,39.18865967,0.70514941,-0.00308689f
0.00000000,38.98408890,0.78702247,-0.00288110f
0.00000000,39.04235840,0.60288048,-0.00246951f
0.00000000,39.25630951,0.61070269,-0.00185213f
0.00000000,39.11702347,0.67333078,-0.00349848f
0.00000000,38.94960022,0.39679337,-0.00288110f
0.00000000,39.17484665,0.59052902,-0.00329268f
0.00000000,39.10495758,0.66504490,-0.00205793f
0.00000000,38.90863419,0.74140298,-0.00308689f
0.00000000,39.04755402,0.59424454,-0.00288110f
0.00000000,38.98028183,0.41200393,-0.00246951f
0.00000000,38.70833969,0.52991599,-0.00205793f
0.00000000,38.82130051,0.42593306,-0.00226372f
0.00000000,39.10852432,0.67395049,-0.00267531f
0.00000000,38.80537033,0.60548043,-0.00308689f
0.00000000,39.04977798,0.69446379,-0.00308689f
0.00000000,38.75561142,0.68654168,-0.00308689f
0.00000000,39.04589462,0.52177507,-0.00205793f
0.00000000,39.23365784,0.48140201,-0.00164634f
0.00000000,39.18972015,0.71577877,-0.00205793f
0.00000000,39.21268463,0.52496356,-0.00308689f
0.00000000,39.26214218,0.55079633,-0.00226372f
0.00000000,39.06085205,0.41116688,-0.00246951f
0.00000000,39.06858826,0.52232707,-0.00246951f
0.00000000,39.10450745,0.53880709,-0.00288110f
0.00000000,39.30966187,0.53893787,-0.00205793f
0.00000000,39.14201355,0.56466311,-0.00308689f
0.00000000,39.25581741,0.61858106,-0.00288110f
0.00000000,39.01546478,0.58280176,-0.00246951f
0.00000000,39.09267807,0.56254560,-0.00267531f
0.00000000,39.03210068,0.76308006,-0.00205793f
0.00000000,39.16513443,0.52008265,-0.00267531f
0.00000000,39.25176239,0.46734789,-0.00205793f
0.00000000,39.01333237,0.60718364,-0.00226372f
0.00000000,39.05550003,0.50543165,-0.00185213f
0.00000000,39.08026505,0.63524473,-0.00267531f
0.00000000,39.03623581,0.66116065,-0.00205793f
0.00000000,39.38862991,0.53543353,-0.00267531f
0.00000000,39.22029114,0.18602951,-0.00370427f
0.00000000,39.14365005,0.49236932,-0.00308689f
0.00000000,38.98657990,0.70540535,-0.00349848f
0.00000000,38.74276352,0.60719365,-0.00391006f
0.00000000,39.06665039,0.63327134,-0.00329268f
0.00000000,39.06492233,0.54591227,-0.00308689f
0.00000000,39.05446243,0.52154207,-0.00349848f
0.00000000,38.95291519,0.49671018,-0.00308689f
0.00000000,39.08328247,0.63488251,-0.00246951f
0.00000000,39.02223206,0.53608984,-0.00288110f
0.00000000,39.08113861,0.49364346,-0.00267531f
0.00000000,38.93208313,0.67282778,-0.00205793f
0.00000000,39.35460663,0.48151311,-0.00329268f
0.00000000,38.85060120,0.68765903,-0.00349848f
0.00000000,38.96444321,0.58701003,-0.00267531f
0.00000000,38.80015945,0.57704079,-0.00267531f
0.00000000,38.94520569,0.78599888,-0.00288110f
0.00000000,38.94013214,0.55107057,-0.00205793f
0.00000000,39.00388718,0.68622237,-0.00288110f
0.00000000,39.08063126,0.54990697,-0.00205793f
0.00000000,39.13690948,0.51070863,-0.00329268f
0.00000000,38.96579361,0.54951298,-0.00205793f
0.00000000,39.25973129,0.76160944,-0.00246951f
0.00000000,39.20775986,0.59167308,-0.00288110f
0.00000000,39.37469482,0.56509238,-0.00288110f
0.00000000,39.01834106,0.49502838,-0.00308689f
0.00000000,39.06371689,0.54604042,-0.00246951f
0.00000000,39.28341293,0.43875062,-0.00246951f
0.00000000,38.85488129,0.67636842,-0.00308689f
0.00000000,39.14963150,0.67809361,-0.00246951f
0.00000000,39.19904709,0.70151436,-0.00288110f
0.00000000,39.38645935,0.69361222,-0.00308689f
0.00000000,39.19533539,0.49627316,-0.00205793f
0.00000000,39.28620911,0.63728791,-0.00267531f
0.00000000,39.23567200,0.62245357,-0.00267531f
0.00000000,39.23254013,0.48034027,-0.00308689f
0.00000000,39.11246490,0.77567291,-0.00246951f
0.00000000,39.18288040,0.55216765,-0.00308689f
0.00000000,39.25608826,0.46344605,-0.00329268f
0.00000000,39.32856369,0.63146079,-0.00349848f
0.00000000,39.09351349,0.79130954,-0.00349848f
0.00000000,39.01586914,0.65144384,-0.00308689f
0.00000000,39.03281784,0.71804988,-0.00308689f
0.00000000,39.11460495,0.54890877,-0.00246951f
0.00000000,39.11756516,0.54809439,-0.00226372f
0.00000000,39.06133270,0.73180246,-0.00246951f
0.00000000,39.17442322,0.45232603,-0.00185213f
0.00000000,39.45468140,0.45401159,-0.00308689f
0.00000000,39.03935623,0.56153023,-0.00267531f
