temp6_0,temp6_1,temp6_2,temp6_3
0.00000000,38.78046036,0.65093231,0.00000000f
0.00000000,38.78488159,0.36597538,0.00000000f
0.00000000,39.09388733,0.59523660,0.00000000f
0.00000000,39.15064240,0.61484432,0.00000000f
0.00000000,39.35993576,0.40103906,0.00000000f
0.00000000,37.90188980,0.96624237,0.00000000f
0.00000000,39.09342957,0.83993679,0.00000000f
0.00000000,39.16958237,0.84550536,0.00000000f
0.00000000,38.66347885,1.02649021,0.00000000f
0.00000000,38.43560791,0.81836706,0.00000000f
0.00000000,38.54630661,0.49976626,0.00000000f
0.00000000,38.99454880,0.52236187,0.00000000f
0.00000000,39.43656921,0.66340542,0.00000000f
0.00000000,39.25179291,0.84799027,0.00000000f
0.00000000,39.89739227,0.36863768,0.00000000f
0.00000000,39.73308182,0.64094734,0.00000000f
0.00000000,39.84545898,0.35355642,0.00000000f
0.00000000,39.28149033,0.71073204,0.00000000f
0.00000000,39.67576218,0.54338598,0.00000000f
0.00000000,39.33415985,0.59813541,0.00000000f
0.00000000,39.39223099,0.27304703,0.00000000f
0.00000000,39.63904953,0.41068211,0.00000000f
0.00000000,39.37291336,0.52667791,0.00000000f
0.00000000,39.62898254,0.48553315,0.00000000f
0.00000000,39.46945953,0.55659926,0.00000000f
0.00000000,39.44349670,0.65578365,0.00000000f
0.00000000,39.51329041,0.56983387,0.00000000f
0.00000000,39.64994049,0.38260418,0.00000000f
0.00000000,39.48706436,0.62605894,0.00000000f
0.00000000,39.08928299,0.68132466,0.00000000f
0.00000000,38.96145248,0.64665157,0.00000000f
0.00000000,38.70539474,0.59387171,0.00000000f
0.00000000,38.61072922,0.54695922,0.00000000f
0.00000000,38.76359558,0.59455907,0.00000000f
0.00000000,38.81086349,0.94588727,0.00000000f
0.00000000,39.20904160,0.58986646,0.00000000f
0.00000000,38.95325089,0.63082254,0.00000000f
0.00000000,39.00740433,0.65670782,0.00000000f
0.00000000,39.54008102,0.35396191,0.00000000f
0.00000000,39.24906158,0.86193544,0.00000000f
0.00000000,39.59836578,0.72097188,0.00000000f
0.00000000,38.99800110,0.35734484,0.00000000f
0.00000000,39.31038666,0.35565487,0.00000000f
0.00000000,38.93535233,0.59743661,0.00000000f
0.00000000,39.03684616,0.47113967,0.00000000f
0.00000000,39.17152023,0.34362394,0.00000000f
0.00000000,38.80942154,0.42470112,0.00000000f
0.00000000,39.00239182,0.65054446,0.00000000f
0.00000000,38.83012009,0.48012498,0.00000000f
0.00000000,38.83853531,0.53870642,0.00000000f
0.00000000,38.60065079,0.59005791,0.00000000f
0.00000000,38.55901337,0.62958211,0.00000000f
0.00000000,39.04959869,0.41126350,0.00000000f
0.00000000,39.03509521,0.56497520,0.00000000f
0.00000000,38.78373337,0.52109051,0.00000000f
0.00000000,38.82658005,0.56598687,0.00000000f
0.00000000,38.75403976,0.50846732,0.00000000f
0.00000000,38.35994720,0.71772128,0.00000000f
0.00000000,38.47426987,0.67124939,0.00000000f
0.00000000,38.57722092,0.68988121,0.00000000f
0.00000000,38.53374100,0.66139424,0.00000000f
0.00000000,38.59560394,0.63541770,0.00000000f
0.00000000,38.44082260,0.42762130,0.00000000f
0.00000000,38.52943420,0.76113659,0.00000000f
0.00000000,38.65699387,0.43621945,0.00000000f
0.00000000,38.59010696,0.79397911,0.00000000f
0.00000000,38.69081879,-0.01800298,0.00000000f
0.00000000,38.75304794,0.45036572,0.00000000f
0.00000000,38.64095306,0.44024101,0.00000000f
0.00000000,38.21563721,0.60962057,0.00000000f
0.00000000,38.51731873,0.76470441,0.00000000f
0.00000000,38.32419968,0.49394578,0.00000000f
0.00000000,38.58590317,0.67555428,0.00000000f
0.00000000,38.10741806,0.43919793,0.00000000f
0.00000000,38.31408691,0.49612007,0.00000000f
0.00000000,38.40881729,0.59045196,0.00000000f
0.00000000,38.29454422,0.57872742,0.00000000f
0.00000000,38.53582001,0.59392452,0.00000000f
0.00000000,38.60273743,0.56879383,0.00000000f
0.00000000,38.25664902,0.62188435,0.00000000f
0.00000000,38.34130096,0.59270763,0.00000000f
0.00000000,38.18238831,0.66207373,0.00000000f
0.00000000,38.20199585,0.57722968,0.00000000f
0.00000000,38.45336533,0.49519405,0.00000000f
0.00000000,38.31111908,0.59374088,0.00000000f
0.00000000,38.38022995,0.74727398,0.00000000f
0.00000000,38.09260941,0.63452196,0.00000000f
0.00000000,38.50200653,0.63572055,0.00000000f
0.00000000,38.33143234,0.48157766,0.00000000f
0.00000000,38.52910995,0.58109146,0.00000000f
0.00000000,38.53277206,0.51042283,0.00000000f
0.00000000,38.34241104,0.47061262,0.00000000f
0.00000000,38.50179672,0.59501296,0.00000000f
0.00000000,38.10749817,0.48273513,0.00000000f
0.00000000,38.47191238,0.52511537,0.00000000f
0.00000000,38.25563049,0.85997051,0.00000000f
0.00000000,38.36819077,0.68102717,0.00000000f
0.00000000,38.15186691,0.81463003,0.00000000f
0.00000000,38.13038635,0.81724179,0.00000000f
0.00000000,38.46852112,0.54011244,0.00000000f
0.00000000,38.25138855,0.41056222,0.00000000f
0.00000000,38.47475052,0.58215749,0.00000000f
0.00000000,38.38685226,0.67746413,0.00000000f
0.00000000,38.16153717,0.57806987,0.00000000f
0.00000000,38.14495850,0.68528455,0.00000000f
0.00000000,38.44469070,0.57950634,0.00000000f
0.00000000,38.55324936,0.59323364,0.00000000f
0.00000000,38.16572189,0.68069309,0.00000000f
0.00000000,38.36285400,0.66511208,0.00000000f
0.00000000,38.07487106,0.47920659,0.00000000f
0.00000000,38.65370178,0.38597584,0.00000000f
0.00000000,38.36083603,0.73293447,0.00000000f
0.00000000,38.42013550,0.73326683,0.00000000f
0.00000000,37.97597885,0.55004656,0.00000000f
0.00000000,37.89330292,0.72067213,0.00000000f
0.00000000,38.32477188,0.52517527,0.00000000f
0.00000000,38.59257889,0.51106447,0.00000000f
0.00000000,38.53461838,0.71947300,0.00000000f
0.00000000,38.79406357,0.51339674,0.00000000f
0.00000000,38.66875076,0.59250492,0.00000000f
0.00000000,38.61499405,0.62232977,0.00000000f
0.00000000,38.50279617,0.73677260,0.00000000f
0.00000000,38.64027023,0.65477651,0.00000000f
0.00000000,38.40166855,0.79345405,0.00000000f
0.00000000,38.67948151,0.55618840,0.00000000f
0.00000000,38.78512192,0.48742428,0.00000000f
0.00000000,38.95322418,0.55953676,0.00000000f
0.00000000,39.06686020,0.54336691,0.00000000f
0.00000000,39.05943298,0.54197067,0.00000000f
0.00000000,39.07060623,0.61470652,0.00000000f
0.00000000,38.77442169,0.27652192,0.00000000f
0.00000000,43.90851974,1.60662973,0.00000000f
0.00000000,36.39088058,1.15906572,0.00000000f
0.00000000,38.35110855,1.16972268,0.00000000f
0.00000000,38.75284958,0.92784405,0.00000000f
0.00000000,38.81921005,0.61085272,0.00000000f
0.00000000,38.83984756,0.50751340,0.00000000f
0.00000000,39.92586899,0.53478688,0.00000000f
0.00000000,40.00244904,0.37115937,0.00000000f
0.00000000,37.74516296,0.16803284,0.00000000f
0.00000000,39.55925751,0.78252101,0.00000000f
0.00000000,39.12969589,0.49878275,0.00000000f
0.00000000,38.98970032,0.64368832,0.00000000f
0.00000000,39.27956009,0.85409945,0.00000000f
0.00000000,39.23746872,0.45722112,0.00000000f
0.00000000,39.49876785,0.67018068,0.00000000f
0.00000000,39.22154999,0.59838229,0.00000000f
0.00000000,39.54415512,0.63912725,0.00000000f
0.00000000,39.20880508,0.56643450,0.00000000f
0.00000000,39.44335556,0.66734868,0.00000000f
0.00000000,39.13555145,0.48413399,0.00000000f
0.00000000,38.89619064,0.56793296,0.00000000f
0.00000000,38.68209076,0.45246026,0.00000000f
0.00000000,38.51039505,0.57415658,0.00000000f
0.00000000,38.82840347,0.74697429,0.00000000f
0.00000000,38.59001923,0.62277555,0.00000000f
0.00000000,38.61125565,0.69100511,0.00000000f
0.00000000,38.36722183,0.53736293,0.00000000f
0.00000000,38.30220795,0.61769563,0.00000000f
0.00000000,38.62116623,0.55042320,0.00000000f
0.00000000,38.82986832,0.45591626,0.00000000f
0.00000000,38.45189667,0.60509467,0.00000000f
0.00000000,38.71314621,0.60936177,0.00000000f
0.00000000,38.40079498,0.65879565,0.00000000f
0.00000000,38.39987183,0.67440897,0.00000000f
0.00000000,38.16347504,0.67223555,0.00000000f
0.00000000,38.21090698,0.57853884,0.00000000f
0.00000000,38.13834000,0.74366039,0.00000000f
0.00000000,38.06797028,0.36939719,0.00000000f
0.00000000,38.25143051,0.70316696,0.00000000f
0.00000000,38.68103409,0.63582313,0.00000000f
0.00000000,38.17775345,0.69072753,0.00000000f
0.00000000,38.84812164,0.11724699,0.00000000f
0.00000000,38.85638428,0.48305875,0.00000000f
0.00000000,38.66838074,0.40197963,0.00000000f
0.00000000,38.47655869,0.51409137,0.00000000f
0.00000000,38.58283234,0.45403507,0.00000000f
0.00000000,38.61002350,0.55661732,0.00000000f
0.00000000,38.55296326,0.58345044,0.00000000f
0.00000000,38.70377731,0.73744291,0.00000000f
0.00000000,38.94705200,0.57105321,0.00000000f
0.00000000,39.13792419,0.68156314,0.00000000f
0.00000000,39.14110184,0.81467807,0.00000000f
0.00000000,39.25215530,0.57371455,0.00000000f
0.00000000,39.26070786,0.74299806,0.00000000f
0.00000000,39.12269974,0.60218537,0.00000000f
0.00000000,39.01978302,0.54555923,0.00000000f
0.00000000,39.28366852,0.72476244,0.00000000f
0.00000000,39.35684586,0.58946592,0.00000000f
0.00000000,39.25752640,0.52714330,0.00000000f
0.00000000,39.17626190,0.58910161,0.00000000f
0.00000000,39.06944275,0.80777884,0.00000000f
0.00000000,39.29213333,0.47636175,0.00000000f
0.00000000,39.51958084,0.51912814,0.00000000f
0.00000000,39.46931458,0.61612773,0.00000000f
0.00000000,39.52831268,0.65907001,0.00000000f
0.00000000,39.42958832,0.61432415,0.00000000f
0.00000000,39.60739136,0.60036045,0.00000000f
0.00000000,39.80218506,0.54374540,0.00000000f
0.00000000,39.45594788,0.62673783,0.00000000f
0.00000000,39.35846710,0.70797509,0.00000000f
0.00000000,39.34401321,0.61039513,0.00000000f
0.00000000,39.24283600,0.62553036,0.00000000f
0.00000000,39.08438110,0.51275820,0.00000000f
0.00000000,38.81650543,0.63804883,0.00000000f
0.00000000,38.78360367,0.66546905,0.00000000f
0.00000000,38.89242554,0.58361286,0.00000000f
0.00000000,38.95068359,0.63762766,0.00000000f
0.00000000,38.81777954,0.54804516,0.00000000f
0.00000000,39.07950211,0.56682080,0.00000000f
0.00000000,38.76307678,0.56655473,0.00000000f
0.00000000,38.68460464,0.74645299,0.00000000f
0.00000000,38.72566986,0.64579201,0.00000000f
0.00000000,38.74306107,0.48042682,0.00000000f
0.00000000,38.47052002,0.60543519,0.00000000f
0.00000000,38.38343811,0.57622337,0.00000000f
0.00000000,38.86140060,0.60686541,0.00000000f
0.00000000,38.43854141,0.63005608,0.00000000f
0.00000000,38.51272583,0.67557526,0.00000000f
0.00000000,38.43587112,0.53772175,0.00000000f
0.00000000,38.56495667,0.59096467,0.00000000f
0.00000000,38.87628174,0.73478848,0.00000000f
0.00000000,38.82385254,0.51179856,0.00000000f
0.00000000,38.70704269,0.46906781,0.00000000f
0.00000000,38.42431641,0.71733588,0.00000000f
0.00000000,38.23966217,0.52196836,0.00000000f
0.00000000,38.43623352,0.70415473,0.00000000f
0.00000000,38.48845673,0.55294049,0.00000000f
0.00000000,38.41712189,0.57822168,0.00000000f
0.00000000,38.59255981,0.64091110,0.00000000f
0.00000000,38.54016113,0.67665875,0.00000000f
0.00000000,38.84576797,0.49916673,0.00000000f
0.00000000,38.80727386,0.54038262,0.00000000f
0.00000000,38.92529678,0.67023820,0.00000000f
0.00000000,38.77128601,0.45705935,0.00000000f
0.00000000,39.01615143,0.65350074,0.00000000f
0.00000000,38.96677399,0.55333328,0.00000000f
0.00000000,39.08290482,0.61238581,0.00000000f
0.00000000,38.87664032,0.73100621,0.00000000f
0.00000000,39.00948715,0.65262634,0.00000000f
0.00000000,38.97609329,0.72069573,0.00000000f
0.00000000,39.09437561,0.67711091,0.00000000f
0.00000000,38.94812012,0.56961429,0.00000000f
0.00000000,38.77761078,0.61309588,0.00000000f
0.00000000,38.85472488,0.59710771,0.00000000f
0.00000000,38.76975632,0.57118618,0.00000000f
0.00000000,38.63408279,0.52536571,0.00000000f
0.00000000,39.05809021,0.73948449,0.00000000f
0.00000000,39.05535889,0.58039439,0.00000000f
0.00000000,38.71118164,0.71206570,0.00000000f
0.00000000,38.67832184,0.59870225,0.00000000f
0.00000000,38.44304276,0.65475911,0.00000000f
0.00000000,39.06912994,0.26196134,0.00000000f
0.00000000,38.42002869,0.91146022,0.00000000f
0.00000000,38.79237366,0.69727337,0.00000000f
0.00000000,38.66952515,0.58802474,0.00000000f
0.00000000,38.61289597,0.58298713,0.00000000f
0.00000000,38.67674255,0.54226172,0.00000000f
0.00000000,38.50651550,0.44484577,0.00000000f
0.00000000,38.54438782,0.72613442,0.00000000f
0.00000000,38.92945480,0.68293715,0.00000000f
0.00000000,39.30796051,0.39521676,0.00000000f
0.00000000,38.87435913,0.61718434,0.00000000f
0.00000000,38.74950027,0.71465635,0.00000000f
0.00000000,38.68037033,0.73808390,0.00000000f
0.00000000,38.49415970,0.69994742,0.00000000f
0.00000000,38.49669647,0.58781219,0.00000000f
0.00000000,40.38893509,-1.82426727,0.00000000f
0.00000000,37.31369781,0.81831414,0.00000000f
0.00000000,37.89731598,1.02185225,0.00000000f
0.00000000,39.13312531,0.70499551,0.00000000f
0.00000000,38.78392029,0.83613122,0.00000000f
0.00000000,38.84562302,0.72178352,0.00000000f
0.00000000,38.59962463,0.45603570,0.00000000f
0.00000000,38.82048798,0.81979841,0.00000000f
0.00000000,38.96858978,0.69733214,0.00000000f
0.00000000,39.06061554,0.77708966,0.00000000f
0.00000000,39.08988571,0.66881204,0.00000000f
0.00000000,38.85023117,0.54332310,0.00000000f
0.00000000,39.04242325,0.44242582,0.00000000f
0.00000000,39.07687378,0.61128241,0.00000000f
0.00000000,39.05691147,0.65109867,0.00000000f
0.00000000,39.09960175,0.56822443,0.00000000f
0.00000000,39.29727554,0.65120935,0.00000000f
0.00000000,38.89892578,0.65176928,0.00000000f
0.00000000,38.73690033,0.79305404,0.00000000f
0.00000000,38.70029831,0.67754865,0.00000000f
0.00000000,39.04712296,0.52465796,0.00000000f
0.00000000,38.96405029,0.63668430,0.00000000f
0.00000000,38.88082886,0.71919864,0.00000000f
0.00000000,38.56021118,0.73715800,0.00000000f
0.00000000,38.86001587,0.83241999,0.00000000f
0.00000000,38.82149124,0.56641585,0.00000000f
0.00000000,38.91275024,0.52774775,0.00000000f
0.00000000,38.78852844,0.48415357,0.00000000f
0.00000000,38.90126038,1.00647533,0.00000000f
0.00000000,38.50915909,0.76274341,0.00000000f
0.00000000,38.71709824,0.56409466,0.00000000f
0.00000000,38.72676468,0.58305073,0.00000000f
0.00000000,38.58847427,0.56519276,0.00000000f
0.00000000,38.49849319,0.58008397,0.00000000f
0.00000000,38.74233246,0.67653126,0.00000000f
0.00000000,38.83808899,0.60873681,0.00000000f
0.00000000,38.72643280,0.67816120,0.00000000f
0.00000000,38.56706238,0.55380976,0.00000000f
0.00000000,38.36503220,0.60420507,0.00000000f
0.00000000,38.66459274,0.66142493,0.00000000f
0.00000000,38.60782242,0.66451955,0.00000000f
0.00000000,38.64969254,0.77450860,0.00000000f
0.00000000,38.58704376,0.65162814,0.00000000f
0.00000000,38.83853149,0.50994557,0.00000000f
0.00000000,38.01035309,1.69967461,0.00000000f
0.00000000,38.30143738,0.17212336,0.00000000f
0.00000000,38.37628937,0.54041529,0.00000000f
0.00000000,38.52566910,0.66742676,0.00000000f
0.00000000,38.47475433,0.79551232,0.00000000f
0.00000000,38.36660767,0.56697267,0.00000000f
0.00000000,38.12761688,0.78617018,0.00000000f
0.00000000,38.24052429,0.84991080,0.00000000f
0.00000000,38.15214157,0.55938137,0.00000000f
0.00000000,38.57500839,0.71763355,0.00000000f
0.00000000,38.59860229,0.53430659,0.00000000f
0.00000000,38.50256729,0.38263634,0.00000000f
0.00000000,38.06227112,0.64559704,0.00000000f
0.00000000,37.83128357,0.75634408,0.00000000f
0.00000000,37.84817886,0.78508472,0.00000000f
0.00000000,38.26287079,0.60741973,0.00000000f
0.00000000,38.20922089,0.49684477,0.00000000f
0.00000000,38.32516479,0.60497659,0.00000000f
0.00000000,37.95378876,0.72767037,0.00000000f
0.00000000,38.08982086,0.71468675,0.00000000f
0.00000000,38.27285767,0.63693947,0.00000000f
0.00000000,38.19198227,0.69180012,0.00000000f
0.00000000,38.41184998,0.62246877,0.00000000f
0.00000000,38.23703766,0.78659517,0.00000000f
0.00000000,37.98720551,0.71868980,0.00000000f
0.00000000,37.83295441,0.87315887,0.00000000f
0.00000000,38.01454926,0.66332990,0.00000000f
0.00000000,38.15619659,0.64885002,0.00000000f
0.00000000,37.91690826,0.71524334,0.00000000f
0.00000000,38.19122696,0.56784064,0.00000000f
0.00000000,38.49559402,0.51260984,0.00000000f
0.00000000,38.55541992,0.71166801,0.00000000f
0.00000000,38.58007050,0.57403952,0.00000000f
0.00000000,38.87908173,0.37678242,0.00000000f
0.00000000,39.12837219,0.52161676,0.00000000f
0.00000000,39.41944504,0.63534790,0.00000000f
0.00000000,39.62757874,0.68000174,0.00000000f
0.00000000,39.64509964,0.84723008,0.00000000f
0.00000000,39.68472290,0.75356853,0.00000000f
0.00000000,39.66221237,0.76937276,0.00000000f
0.00000000,39.73952103,0.81038052,0.00000000f
0.00000000,40.02118683,0.60134840,0.00000000f
0.00000000,40.20709610,0.45271030,0.00000000f
0.00000000,38.73192978,4.27254820,0.00000000f
0.00000000,40.63491821,-0.45373327,0.00000000f
0.00000000,40.57395935,0.58945334,0.00000000f
0.00000000,40.72942734,0.48227552,0.00000000f
0.00000000,40.89599991,0.56466264,0.00000000f
0.00000000,40.41106033,0.28147230,0.00000000f
0.00000000,40.45959473,0.45175749,0.00000000f
0.00000000,40.08526230,0.43453082,0.00000000f
0.00000000,40.15707779,0.46263424,0.00000000f
0.00000000,40.22911835,0.60523146,0.00000000f
0.00000000,40.30590439,0.60307884,0.00000000f
0.00000000,40.04976654,0.76353216,0.00000000f
0.00000000,40.14732361,0.53284776,0.00000000f
0.00000000,40.02683640,0.31813234,0.00000000f
0.00000000,39.95844650,0.44468445,0.00000000f
0.00000000,40.01617813,0.62967575,0.00000000f
0.00000000,39.99462128,0.45674345,0.00000000f
0.00000000,39.62432098,0.45798448,0.00000000f
0.00000000,39.43344498,0.48607624,0.00000000f
0.00000000,39.73530197,0.53793758,0.00000000f
0.00000000,39.39618683,0.67096710,0.00000000f
0.00000000,39.49439621,0.61060363,0.00000000f
0.00000000,39.35415268,0.53979599,0.00000000f
0.00000000,39.33168793,0.45640272,0.00000000f
0.00000000,39.52457809,0.63766301,0.00000000f
0.00000000,39.39833450,0.46877170,0.00000000f
0.00000000,39.12588120,0.59329665,0.00000000f
0.00000000,39.17854309,0.59478599,0.00000000f
0.00000000,39.03641129,0.50822043,0.00000000f
0.00000000,39.11919403,0.88505268,0.00000000f
0.00000000,39.08757019,0.65404552,0.00000000f
0.00000000,39.14094162,0.56570542,0.00000000f
0.00000000,39.11562347,0.57573670,0.00000000f
0.00000000,38.73563385,0.58008391,0.00000000f
0.00000000,39.18456650,0.50811982,0.00000000f
0.00000000,38.77900314,0.60679626,0.00000000f
0.00000000,38.76842117,0.63421053,0.00000000f
0.00000000,38.88703918,0.65028578,0.00000000f
0.00000000,38.99873352,0.73328692,0.00000000f
0.00000000,38.99762726,0.71946573,0.00000000f
0.00000000,39.07500458,0.74815792,0.00000000f
0.00000000,39.13233948,0.62085205,0.00000000f
0.00000000,38.99749374,0.78812236,0.00000000f
0.00000000,38.66960144,0.26052335,0.00000000f
0.00000000,39.06177139,0.74904096,0.00000000f
0.00000000,38.89225006,0.56577110,0.00000000f
0.00000000,38.83581543,0.59226483,0.00000000f
0.00000000,38.92575836,0.76308364,0.00000000f
0.00000000,39.18494415,0.38696995,0.00000000f
0.00000000,39.29673767,0.59422982,0.00000000f
0.00000000,39.14174652,0.70591551,0.00000000f
0.00000000,39.27068329,0.59771365,0.00000000f
0.00000000,39.13661194,0.55342621,0.00000000f
0.00000000,39.25214005,0.45599192,0.00000000f
0.00000000,39.19086838,0.66709101,0.00000000f
0.00000000,39.53595734,0.57128006,0.00000000f
0.00000000,39.40095139,0.61186147,0.00000000f
0.00000000,39.30942154,0.67867774,0.00000000f
0.00000000,39.09376526,0.61101049,0.00000000f
0.00000000,39.25318909,0.79172730,0.00000000f
0.00000000,39.40747070,0.71004266,0.00000000f
0.00000000,39.25452042,0.54177678,0.00000000f
0.00000000,39.60670090,0.59723401,0.00000000f
0.00000000,39.27023315,0.40216142,0.00000000f
0.00000000,39.44692230,0.54121888,0.00000000f
0.00000000,39.39748383,0.48479789,0.00000000f
0.00000000,39.32653809,0.49793267,0.00000000f
0.00000000,39.50630188,0.38840145,0.00000000f
0.00000000,39.22497559,0.69221920,0.00000000f
0.00000000,39.45438766,0.48300806,0.00000000f
0.00000000,39.30635834,0.46788201,0.00000000f
0.00000000,39.13666153,0.69393224,0.00000000f
0.00000000,39.27176285,0.79706442,0.00000000f
0.00000000,39.16982269,0.38536808,0.00000000f
0.00000000,39.07651901,0.41480765,0.00000000f
0.00000000,39.53178787,0.51117247,0.00000000f
0.00000000,39.42110062,0.39905831,0.00000000f
0.00000000,39.22143173,0.58254278,0.00000000f
0.00000000,39.22406387,0.47026163,0.00000000f
0.00000000,39.32201385,0.61001664,0.00000000f
0.00000000,39.22252655,0.55120462,0.00000000f
0.00000000,39.05150223,0.66321135,0.00000000f
0.00000000,39.09693146,0.53987700,0.00000000f
0.00000000,38.91720200,0.67941380,0.00000000f
0.00000000,38.97361374,0.70805001,0.00000000f
0.00000000,39.29994583,0.53937769,0.00000000f
0.00000000,38.91230774,0.59231097,0.00000000f
0.00000000,39.01336670,0.46813458,0.00000000f
0.00000000,38.94680023,0.61839634,0.00000000f
0.00000000,38.68196869,0.63349599,0.00000000f
0.00000000,39.19490433,0.44047585,0.00000000f
0.00000000,39.16889572,0.56977063,0.00000000f
0.00000000,39.32344437,0.53870946,0.00000000f
0.00000000,39.30411148,0.56870228,0.00000000f
0.00000000,39.09693527,0.54196340,0.00000000f
0.00000000,39.27183151,0.61030209,0.00000000f
0.00000000,39.17551041,0.52830690,0.00000000f
0.00000000,39.03504181,0.44187665,0.00000000f
0.00000000,39.41623306,0.49726474,0.00000000f
0.00000000,39.31967545,0.51385373,0.00000000f
0.00000000,39.19041061,0.59767246,0.00000000f
0.00000000,39.22837830,0.57200849,0.00000000f
0.00000000,39.21784210,0.45371518,0.00000000f
0.00000000,39.29636765,0.70764083,0.00000000f
0.00000000,39.41553879,0.49874407,0.00000000f
0.00000000,38.96748734,0.73557806,0.00000000f
0.00000000,39.11348724,0.44289216,0.00000000f
0.00000000,39.35146332,0.56857044,0.00000000f
0.00000000,39.50802612,0.52791810,0.00000000f
0.00000000,39.34072495,0.54296190,0.00000000f
0.00000000,39.25813293,0.46868554,0.00000000f
0.00000000,39.13823700,0.68117774,0.00000000f
0.00000000,39.15880203,0.52756172,0.00000000f
0.00000000,39.15731812,0.49551469,0.00000000f
0.00000000,39.05303955,0.57082582,0.00000000f
0.00000000,39.07463074,0.73672968,0.00000000f
0.00000000,39.10621262,0.62460947,0.00000000f
0.00000000,39.17494202,0.44178212,0.00000000f
0.00000000,39.28372955,0.60795712,0.00000000f
0.00000000,39.13930511,0.42752397,0.00000000f
0.00000000,39.12579727,0.62336642,0.00000000f
0.00000000,39.17962265,0.55559003,0.00000000f
0.00000000,39.08246613,0.87107348,0.00000000f
0.00000000,39.16920471,0.62382132,0.00000000f
0.00000000,39.37208939,0.34441295,0.00000000f
0.00000000,39.25519562,0.62262589,0.00000000f
0.00000000,39.41971970,0.49843580,0.00000000f
0.00000000,39.33865356,0.60803992,0.00000000f
0.00000000,39.29866791,0.63904685,0.00000000f
0.00000000,39.26257706,0.53799939,0.00000000f
0.00000000,39.04481125,0.58431894,0.00000000f
0.00000000,39.30619049,0.70554316,0.00000000f
0.00000000,39.11259460,0.70774400,0.00000000f
0.00000000,39.27589417,0.53019893,0.00000000f
0.00000000,39.39494705,0.38745904,0.00000000f
0.00000000,39.48468399,0.63749224,0.00000000f
0.00000000,39.39742279,0.47365576,0.00000000f
0.00000000,39.43553162,0.63533264,0.00000000f
0.00000000,39.37751770,0.62752140,0.00000000f
0.00000000,39.20183563,0.39966545,0.00000000f
0.00000000,39.47369766,0.66927993,0.00000000f
0.00000000,39.07362747,0.56547773,0.00000000f
0.00000000,39.34838486,0.51581502,0.00000000f
0.00000000,39.26700211,0.66533762,0.00000000f
0.00000000,39.10860443,0.38762242,0.00000000f
0.00000000,39.46305084,0.42953894,0.00000000f
0.00000000,39.15638733,0.56938571,0.00000000f
0.00000000,39.11881638,0.60935700,0.00000000f
0.00000000,39.00577545,0.54995996,0.00000000f
0.00000000,39.26819229,0.61045510,0.00000000f
0.00000000,39.12666702,0.49497166,0.00000000f
0.00000000,39.12278748,0.56766611,0.00000000f
0.00000000,39.36396790,0.59271067,0.00000000f
0.00000000,39.12887573,0.70680183,0.00000000f
0.00000000,38.95531464,0.58101177,0.00000000f
0.00000000,38.95988083,0.60936809,0.00000000f
0.00000000,39.02264786,0.42903119,0.00000000f
0.00000000,39.08311462,0.73603731,0.00000000f
0.00000000,38.94126892,0.77656871,0.00000000f
0.00000000,39.06375885,0.39957136,0.00000000f
0.00000000,38.77953720,0.69326699,0.00000000f
0.00000000,39.17881775,0.42723456,0.00000000f
0.00000000,39.37112045,0.52474231,0.00000000f
0.00000000,39.47309113,0.50050575,0.00000000f
0.00000000,39.43820953,0.47147235,0.00000000f
0.00000000,39.20233536,0.42984703,0.00000000f
0.00000000,39.04805756,0.47160438,0.00000000f
0.00000000,39.26379013,0.67098683,0.00000000f
0.00000000,39.02930069,0.51214743,0.00000000f
0.00000000,39.60734940,0.44470218,0.00000000f
0.00000000,39.00506210,0.53964782,0.00000000f
0.00000000,39.36953735,0.58244777,0.00000000f
0.00000000,39.42928314,0.54519290,0.00000000f
0.00000000,39.38105392,0.45880437,0.00000000f
0.00000000,39.66599274,0.48550361,0.00000000f
0.00000000,39.46804428,0.54450756,0.00000000f
0.00000000,39.65530396,0.79218709,0.00000000f
0.00000000,39.58724213,0.71269143,0.00000000f
0.00000000,39.53868484,0.65346497,0.00000000f
0.00000000,39.36175919,0.56591320,0.00000000f
0.00000000,39.40833282,0.52774560,0.00000000f
0.00000000,39.25274277,0.58154035,0.00000000f
0.00000000,39.45337296,0.47071499,0.00000000f
0.00000000,39.27017975,0.54953617,0.00000000f
0.00000000,39.55035400,0.59614843,0.00000000f
0.00000000,39.61592484,0.63952428,0.00000000f
0.00000000,39.16418457,0.50850010,0.00000000f
0.00000000,39.27201462,0.49663553,0.00000000f
0.00000000,39.32686234,0.63801849,0.00000000f
0.00000000,39.41920853,0.69167322,0.00000000f
0.00000000,39.22167587,0.54234523,0.00000000f
0.00000000,39.02001190,0.67640090,0.00000000f
0.00000000,38.84254074,0.39834440,0.00000000f
0.00000000,38.84621048,0.63608056,0.00000000f
0.00000000,39.02925110,0.57927859,0.00000000f
0.00000000,39.14403915,0.59744477,0.00000000f
0.00000000,38.95951462,0.67865968,0.00000000f
0.00000000,38.99989700,0.66383320,0.00000000f
0.00000000,39.11037445,0.64756840,0.00000000f
0.00000000,38.74003220,0.68165469,0.00000000f
0.00000000,38.84672165,0.56878412,0.00000000f
0.00000000,38.76557541,0.60735917,0.00000000f
0.00000000,38.82428741,0.70455980,0.00000000f
0.00000000,38.80070114,0.51067191,0.00000000f
